time,id,mass,px,py,pz,vx,vy,vz
7.3906779767251862e+01,1,1.0000000000000000e+00,8.8525482055893896e+00,1.0697279488512176e+01,1.0119773109188988e+00,-1.1003538611528860e-01,3.7102567171092521e-01,1.2555913077398687e-02
7.3906779767251862e+01,2,1.0000000000000000e+00,-1.2735312554166569e+01,-2.0959987157923766e+01,-2.0219917881213880e+00,1.6203290712230764e-01,-1.1172246459081703e-01,-1.3693337437119583e-02

7.8482932637468480e+01,0,1.0000000000000000e+00,4.0419915996349207e+00,9.1844137114902153e+00,1.0160988785699807e+00,1.1515691124589506e-01,-1.9545129274038067e-01,1.8232089914273896e-03
7.8482932637468480e+01,1,1.0000000000000000e+00,7.9441109035148880e+00,1.2273566491241670e+01,1.0672695427697811e+00,-2.8053429298979199e-01,3.0135110017024069e-01,1.1304364702056357e-02
7.8482932637468480e+01,2,1.0000000000000000e+00,-1.1986102499661497e+01,-2.1457980185918036e+01,-2.0833684210532795e+00,1.6537738187191925e-01,-1.0589980737998628e-01,-1.3127573693314009e-02

8.3176576184526525e+01,0,1.0000000000000000e+00,4.8625689535230290e+00,8.5954103640989032e+00,1.0295768087024659e+00,2.1902283651939680e-01,-4.4884210061641172e-02,4.1311856653448286e-03
8.3176576184526525e+01,1,1.0000000000000000e+00,6.3396235496718498e+00,1.3345362374771666e+01,1.1140070116799461e+00,-3.8764384238713601e-01,1.4469281580344739e-01,8.3971340698839186e-03
8.3176576184526525e+01,2,1.0000000000000000e+00,-1.1202192498707825e+01,-2.1940772721462839e+01,-2.1435838200885571e+00,1.6862100613082576e-01,-9.9808605512342663e-02,-1.2528319731715530e-02

8.7745031583309085e+01,0,1.0000000000000000e+00,5.9038994500132524e+00,8.7975604416294928e+00,1.0551484999160867e+00,2.1912811849491881e-01,1.3346632914675488e-01,7.0919697180941814e-03
8.7745031583309085e+01,1,1.0000000000000000e+00,4.5211282223355447e+00,1.3585549095479927e+01,1.1443206560758228e+00,-3.9069988797942262e-01,-3.9628859924690452e-02,4.8449622350845998e-03
8.7745031583309085e+01,2,1.0000000000000000e+00,-1.0425027666803402e+01,-2.2383109518171096e+01,-2.1994691556725305e+00,1.7157176964877002e-01,-9.3837468801640067e-02,-1.1936931945872874e-02

9.2293811936851398e+01,0,1.0000000000000000e+00,6.7092526903946315e+00,9.7640165719205854e+00,1.0936123130515076e+00,1.2042468421479777e-01,2.8197632062176914e-01,9.6730321222831123e-03
9.2293811936851398e+01,1,1.0000000000000000e+00,2.9291188176833924e+00,1.3032400752519141e+01,1.1588137018993869e+00,-2.9468350775536345e-01,-1.9409384657580936e-01,1.6738671591394957e-03
9.2293811936851398e+01,2,1.0000000000000000e+00,-9.6383715022639542e+00,-2.2796417303518297e+01,-2.2524260145964496e+00,1.7425882349664673e-01,-8.7882473634766520e-02,-1.1346899274095650e-02

9.6844045316166486e+01,0,1.0000000000000000e+00,6.8983312383493711e+00,1.1244761041762889e+01,1.1412032595796271e+00,-4.4330121805317091e-02,3.5314666121067850e-01,1.0974468987432215e-02
9.6844045316166486e+01,1,1.0000000000000000e+00,1.9415275137420993e+00,1.1937925914754071e+01,1.1615047858838750e+00,-1.3234243866517353e-01,-2.7125988173047055e-01,-2.2184342847383735e-04
9.6844045316166486e+01,2,1.0000000000000000e+00,-8.8398587467442944e+00,-2.3182686934124735e+01,-2.3027080450832882e+00,1.7667256034555867e-01,-8.1886779260129439e-02,-1.0752625555301315e-02

1.0299586617949072e+02,0,1.0000000000000000e+00,5.8830561790021232e+00,1.3317518028563356e+01,1.2071132509119535e+00,-2.7801717487611544e-01,2.9042733433655221e-01,9.8947990918764380e-03
1.0299586617949072e+02,1,1.0000000000000000e+00,1.8609124270683273e+00,1.0343645312352864e+01,1.1592240017872779e+00,9.8476555540350064e-02,-2.1678981539717845e-01,3.3912127269367445e-05
1.0299586617949072e+02,2,1.0000000000000000e+00,-7.7439686009723898e+00,-2.3661163317839687e+01,-2.3663372523104722e+00,1.7954061942280736e-01,-7.3637518880872999e-02,-9.9287112189873454e-03

1.0787994809412736e+02,0,1.0000000000000000e+00,4.2085755308581065e+00,1.4376822209119597e+01,1.2488276704788945e+00,-3.9151462458573927e-01,1.3164720592091844e-01,6.9468271172982614e-03
1.0787994809412736e+02,1,1.0000000000000000e+00,2.6534968468240439e+00,9.6277452047463754e+00,1.1643617942159503e+00,2.0995967298583329e-01,-6.4674393159634525e-02,2.3078209643821040e-03
1.0787994809412736e+02,2,1.0000000000000000e+00,-6.8620723716711129e+00,-2.4004567390232047e+01,-2.4131894643007157e+00,1.8155495185803427e-01,-6.6972812556442218e-02,-9.2546480789048140e-03

1.1263043953959389e+02,0,1.0000000000000000e+00,2.2950693759436831e+00,1.4551270362431914e+01,1.2731185032967411e+00,-3.9516488782955672e-01,-5.8513084355817646e-02,3.2387506595072846e-03
1.1263043953959389e+02,1,1.0000000000000000e+00,3.7002808517889960e+00,9.7559921490097299e+00,1.1824615810405321e+00,2.1185796975896820e-01,1.1898084794104086e-01,5.3534049102133482e-03
1.1263043953959389e+02,2,1.0000000000000000e+00,-5.9953502205476408e+00,-2.4307262486303394e+01,-2.4555800839194033e+00,1.8330691826592602e-01,-6.0467763170005268e-02,-8.5921555626970007e-03

1.1699567785287233e+02,0,1.0000000000000000e+00,7.3981551593536388e-01,1.3952651609836067e+01,1.2801715756730627e+00,-3.0387694029948403e-01,-2.0727643166455320e-01,1.1928527020085410e-04
1.1699567785287233e+02,1,1.0000000000000000e+00,4.4522204997132633e+00,1.0605582348968227e+01,1.2115919042742544e+00,1.1917008610834323e-01,2.6180246848823918e-01,7.8674176058410317e-03
1.1699567785287233e+02,2,1.0000000000000000e+00,-5.1920360080255499e+00,-2.4558233931705999e+01,-2.4917634794952064e+00,1.8470685419127639e-01,-5.4526036377162024e-02,-7.9867028680839017e-03

1.2289987764311140e+02,0,1.0000000000000000e+00,-4.4827377583807682e-01,1.2396810556535097e+01,1.2726648755244523e+00,-8.8239664261258455e-02,-2.9270297937749123e-01,-2.1959208299807721e-03
1.2289987764311140e+02,1,1.0000000000000000e+00,4.5450594201204906e+00,1.2459760452905948e+01,1.2638510622326284e+00,-9.7986800785195838e-02,3.3923874556486022e-01,9.3687265238072623e-03
1.2289987764311140e+02,2,1.0000000000000000e+00,-4.0967856371601856e+00,-2.4856570980302688e+01,-2.5365159372689758e+00,1.8622646493446415e-01,-4.6535765971326970e-02,-7.1728056902613142e-03

1.2781834067541151e+02,0,1.0000000000000000e+00,-4.1418281950788760e-01,1.1053436760596071e+01,1.2619498410888230e+00,9.5753155910622140e-02,-2.3425687098868159e-01,-1.8009778443219514e-03
1.2781834067541151e+02,1,1.0000000000000000e+00,3.5925950495185770e+00,1.4015608007101029e+01,1.3081661593770810e+00,-2.8291997977926697e-01,2.7411052531009300e-01,8.2890300919387597e-03
1.2781834067541151e+02,2,1.0000000000000000e+00,-3.1784122230935621e+00,-2.5069044737926149e+01,-2.5701159999695493e+00,1.8716682392653525e-01,-3.9853654244644030e-02,-6.4880522471849672e-03

1.3268195121883647e+02,0,1.0000000000000000e+00,3.6473188445999272e-01,1.0257373674895003e+01,1.2580579858083816e+00,2.0830683716759874e-01,-8.1309473413138780e-02,4.4752385018317648e-04
1.3268195121883647e+02,1,1.0000000000000000e+00,1.9016180956046784e+00,1.4989323411475889e+01,1.3419411885347410e+00,-3.9615947590570738e-01,1.1450278806995261e-01,5.3510638416249178e-03
1.3268195121883647e+02,2,1.0000000000000000e+00,-2.2663499723483391e+00,-2.5246697056048585e+01,-2.5999991738422739e+00,1.8785263898671212e-01,-3.3193314467110394e-02,-5.7985876895541378e-03

1.3751891195238079e+02,0,1.0000000000000000e+00,1.4222090290231297e+00,1.0319609076432855e+01,1.2676915656114440e+00,2.0903985637927186e-01,1.0709826495525980e-01,3.5816345069963479e-03
1.3751891195238079e+02,1,1.0000000000000000e+00,-6.5733845392218271e-02,1.5071600655702044e+01,1.3586837074288072e+00,-3.9737205065781395e-01,-8.0531681267414237e-02,1.5260696714502926e-03
1.3751891195238079e+02,2,1.0000000000000000e+00,-1.3564751746816053e+00,-2.5391209700343069e+01,-2.6263752725175853e+00,1.8833219449575339e-01,-2.6566583276768987e-02,-5.1077041717143452e-03

1.4175707930671828e+02,0,1.0000000000000000e+00,2.1410783302383223e+00,1.1084335394026041e+01,1.2883742277032311e+00,1.1749795431368504e-01,2.4545432412851850e-01,6.0585297115256552e-03
1.4175707930671828e+02,1,1.0000000000000000e+00,-1.5833756149020366e+00,1.4407261186631839e+01,1.3583742695741254e+00,-3.0607942112705161e-01,-2.2463557029436096e-01,-1.5506371859731628e-03
1.4175707930671828e+02,2,1.0000000000000000e+00,-5.5770270583284065e-01,-2.5491596546925628e+01,-2.6467484967213513e+00,1.8858146684786309e-01,-2.0818753362648303e-02,-4.5078925171851613e-03

1.4723053908582946e+02,0,1.0000000000000000e+00,2.2635143476410740e+00,1.2700077423829896e+01,1.3268551090014591e+00,-8.1872805607471649e-02,3.2178623917331661e-01,7.6073500782683689e-03
1.4723053908582946e+02,1,1.0000000000000000e+00,-2.7382740235350704e+00,1.2885406824523239e+01,1.3424757486673724e+00,-1.0675071480616546e-01,-3.0828002103082097e-01,-3.8617763082361501e-03
1.4723053908582946e+02,2,1.0000000000000000e+00,4.7475968506275523e-01,-2.5585484212449650e+01,-2.6693308570739100e+00,1.8862352029995502e-01,-1.3506217855065939e-02,-3.7455737649705169e-03

1.5214261832654222e+02,0,1.0000000000000000e+00,1.3916813259121272e+00,1.4192851380334009e+01,1.3630930306955795e+00,-2.6767627041895503e-01,2.6678904641565576e-01,6.7869102707352981e-03
1.5214261832654222e+02,1,1.0000000000000000e+00,-2.7924597401309010e+00,1.1442998742423574e+01,1.3229662574802978e+00,7.9308210022731418e-02,-2.5978444892648517e-01,-3.7217704055444315e-03
1.5214261832654222e+02,2,1.0000000000000000e+00,1.4007784230370830e+00,-2.5635850085938280e+01,-2.6860592875665601e+00,1.8836806040352339e-01,-7.0045973784402249e-03,-3.0651398639891360e-03

1.5700900073600718e+02,0,1.0000000000000000e+00,-2.4138691043217664e-01,1.5153165966034399e+01,1.3901385714168544e+00,-3.8822089561346884e-01,1.1542978642699148e-01,4.0643519148923649e-03
1.5700900073600718e+02,1,1.0000000000000000e+00,-2.0749266504902169e+00,1.0501110526935118e+01,1.3091855184622305e+00,2.0035751408001234e-01,-1.1486245165181214e-01,-1.6791240404034425e-03
1.5700900073600718e+02,2,1.0000000000000000e+00,2.3163135703030049e+00,-2.5654276455590949e+01,-2.6993240892650325e+00,1.8786338174745532e-01,-5.6733461323488221e-04,-2.3852278728677279e-03

1.6155489942863949e+02,0,1.0000000000000000e+00,-2.0806079595185278e+00,1.5269160444036515e+01,1.4007871484741281e+00,-4.0369505429562119e-01,-6.5968021956265110e-02,5.4707181129029199e-04
1.6155489942863949e+02,1,1.0000000000000000e+00,-1.0882841345907970e+00,1.0374038014203375e+01,1.3079272483080373e+00,2.1648709739930566e-01,6.0532357308767104e-02,1.1990638699386990e-03
1.6155489942863949e+02,2,1.0000000000000000e+00,3.1688921046313663e+00,-2.5643198419681863e+01,-2.7087143961524243e+00,1.8720795714703781e-01,5.4356650117856897e-03,-1.7461356756910146e-03

1.6572100300987324e+02,0,1.0000000000000000e+00,-3.6350231003919307e+00,1.4668330077197714e+01,1.3963053095983367e+00,-3.2944284734003976e-01,-2.1595504323888337e-01,-2.6157414741727518e-03
1.6572100300987324e+02,1,1.0000000000000000e+00,-3.1230834162116006e-01,1.0940851766682890e+01,1.3184702286765773e+00,1.4297096720343694e-01,2.0507369327764002e-01,3.7807731914929824e-03
1.6572100300987324e+02,2,1.0000000000000000e+00,3.9473314533231156e+00,-2.5609181803498473e+01,-2.7147755376152261e+00,1.8647188024388162e-01,1.0881350447395216e-02,-1.1650317089201122e-03

1.7135667757200412e+02,0,1.0000000000000000e+00,-4.9734601954287729e+00,1.3084904047491845e+01,1.3725874956240991e+00,-1.3310115859807642e-01,-3.2253274191737291e-01,-5.4116320769040174e-03
1.7135667757200412e+02,1,1.0000000000000000e+00,-2.1459536087165887e-02,1.2442534713182265e+01,1.3465771395769028e+00,-5.2150244594995732e-02,3.0443624639717337e-01,5.8077151378377462e-03
1.7135667757200412e+02,2,1.0000000000000000e+00,4.9949197427627556e+00,-2.5527438717739276e+01,-2.7191646344955931e+00,1.8525140309223520e-01,1.8096495889485864e-02,-3.9608305419529082e-04

1.7624215883366676e+02,0,1.0000000000000000e+00,-5.1493964218862418e+00,1.1538327827672163e+01,1.3446708737708724e+00,5.7570918180435249e-02,-2.9090827424602195e-01,-5.6516236235443209e-03
1.7624215883366676e+02,1,1.0000000000000000e+00,-7.4747500474241679e-01,1.3885709273187718e+01,1.3748296110176139e+00,-2.4151633153886820e-01,2.6669093534662136e-01,5.3942064695819006e-03
