time,id,mass,px,py,pz,vx,vy,vz
3.0625756626103259e+02,1,1.0000000000000000e+00,-5.7714480476956853e-01,-2.2499050415608872e+00,-5.7714480476956687e-01,2.1126134734178198e-01,-1.4016745085880683e-01,2.1126134734178190e-01

3.1189903022712809e+02,0,1.0000000000000000e+00,-6.6307796838661337e-01,2.3914957499745437e+00,-6.6307796838661415e-01,-2.0922386728299910e-01,-8.4238807191188397e-02,-2.0922386728299891e-01
3.1189903022712809e+02,1,1.0000000000000000e+00,6.6307796838661337e-01,-2.3914957499745437e+00,6.6307796838661415e-01,2.0922386728299910e-01,8.4238807191188397e-02,2.0922386728299891e-01

3.1777692156556532e+02,0,1.0000000000000000e+00,-1.6464902067469298e+00,1.3822393224892986e+00,-1.6464902067469298e+00,-1.1471658908059404e-01,-2.4151319244636812e-01,-1.1471658908059378e-01
3.1777692156556532e+02,1,1.0000000000000000e+00,1.6464902067469298e+00,-1.3822393224892986e+00,1.6464902067469298e+00,1.1471658908059404e-01,2.4151319244636812e-01,1.1471658908059378e-01

3.2403341889006919e+02,0,1.0000000000000000e+00,-1.9288504413110104e+00,-3.3071199748991909e-01,-1.9288504413110088e+00,2.7048008556382924e-02,-2.8372847053004202e-01,2.7048008556382994e-02
3.2403341889006919e+02,1,1.0000000000000000e+00,1.9288504413110104e+00,3.3071199748991909e-01,1.9288504413110088e+00,-2.7048008556382924e-02,2.8372847053004202e-01,-2.7048008556382994e-02

3.3005804039228576e+02,0,1.0000000000000000e+00,-1.3637872238705626e+00,-1.8432829110063949e+00,-1.3637872238705611e+00,1.5527264811053282e-01,-1.9798064023288348e-01,1.5527264811053276e-01
3.3005804039228576e+02,1,1.0000000000000000e+00,1.3637872238705626e+00,1.8432829110063949e+00,1.3637872238705611e+00,-1.5527264811053282e-01,1.9798064023288348e-01,-1.5527264811053276e-01

3.3593828464381977e+02,0,1.0000000000000000e+00,-2.0908757082415619e-01,-2.4870530542187579e+00,-2.0908757082415508e-01,2.2316155358096704e-01,-5.7404804584858804e-03,2.2316155358096684e-01
3.3593828464381977e+02,1,1.0000000000000000e+00,2.0908757082415619e-01,2.4870530542187579e+00,2.0908757082415508e-01,-2.2316155358096704e-01,5.7404804584858804e-03,-2.2316155358096684e-01

3.4134556858259793e+02,0,1.0000000000000000e+00,9.4636487103311695e-01,-1.9208943186768694e+00,9.4636487103311695e-01,1.8439072729923409e-01,2.1346923605251963e-01,1.8439072729923384e-01
3.4134556858259793e+02,1,1.0000000000000000e+00,-9.4636487103311695e-01,1.9208943186768694e+00,-9.4636487103311695e-01,-1.8439072729923409e-01,-2.1346923605251963e-01,-1.8439072729923384e-01

3.4659898433984915e+02,0,1.0000000000000000e+00,1.5694794606486813e+00,-3.8686830690783669e-01,1.5694794606486804e+00,3.8588798217772446e-02,3.4488256588992816e-01,3.8588798217772252e-02
3.4659898433984915e+02,1,1.0000000000000000e+00,-1.5694794606486813e+00,3.8686830690783669e-01,-1.5694794606486804e+00,-3.8588798217772446e-02,-3.4488256588992816e-01,-3.8588798217772252e-02

3.5173980282478215e+02,0,1.0000000000000000e+00,1.3181158923770124e+00,1.3276996571553477e+00,1.3181158923770107e+00,-1.3037646519606408e-01,2.9065281786364755e-01,-1.3037646519606413e-01
3.5173980282478215e+02,1,1.0000000000000000e+00,-1.3181158923770124e+00,-1.3276996571553477e+00,-1.3181158923770107e+00,1.3037646519606408e-01,-2.9065281786364755e-01,1.3037646519606413e-01

3.5718571949102022e+02,0,1.0000000000000000e+00,3.0506330802951220e-01,2.3932830626913804e+00,3.0506330802951132e-01,-2.2116853607404457e-01,8.8165224850033197e-02,-2.2116853607404446e-01
3.5718571949102022e+02,1,1.0000000000000000e+00,-3.0506330802951220e-01,-2.3932830626913804e+00,-3.0506330802951132e-01,2.2116853607404457e-01,-8.8165224850033197e-02,2.2116853607404446e-01

3.6291144305106690e+02,0,1.0000000000000000e+00,-9.3349688592040025e-01,2.2480439531162695e+00,-9.3349688592039981e-01,-1.9378869609094870e-01,-1.2915884554210796e-01,-1.9378869609094854e-01
