time,id,mass,px,py,pz,vx,vy,vz
1.5752185108868264e+00,1,1.0000000000000000e+00,-3.3883288956101785e+00,3.1296204275396349e+00,4.4991891137451034e+00,-5.7274470231852597e+00,-8.7656097362298873e+00,5.7730975279304353e-01

1.8844537465234088e+00,0,1.0000000000000000e+03,4.4170596998397531e-03,-1.6728871199373635e-05,-3.8336503456933724e-03,4.4420697367593930e-04,1.0780491121458118e-02,5.0055510369874951e-03
1.8844537465234088e+00,1,1.0000000000000000e+00,-4.4170596998397462e+00,1.6728871199380307e-02,3.8336503456933753e+00,-4.4420697367593437e-01,-1.0780491121458111e+01,-5.0055510369874963e+00

2.1487704698698895e+00,0,1.0000000000000000e+03,3.6491334020073160e-03,2.6273521172129294e-03,-1.8465661693301948e-03,-6.6926826913021502e-03,8.2324942965826299e-03,9.9122803784273857e-03
2.1487704698698895e+00,1,1.0000000000000000e+00,-3.6491334020073078e+00,-2.6273521172129208e+00,1.8465661693301980e+00,6.6926826913021573e+00,-8.2324942965826242e+00,-9.9122803784273863e+00

2.3649864201010997e+00,0,1.0000000000000000e+03,1.4536066896780691e-03,3.6120073503413839e-03,5.4714335479848870e-04,-1.3374108401790175e-02,-4.6909105334275343e-04,1.1347772102245810e-02
2.3649864201010997e+00,1,1.0000000000000000e+00,-1.4536066896780604e+00,-3.6120073503413739e+00,-5.4714335479848664e-01,1.3374108401790179e+01,4.6909105334275719e-01,-1.1347772102245811e+01

2.5405097443258922e+00,0,1.0000000000000000e+03,-1.0622150113843271e-03,2.5273479088674528e-03,2.1835791385737364e-03,-1.3838972673192012e-02,-1.1908705089160915e-02,6.0305493526824567e-03
2.5405097443258922e+00,1,1.0000000000000000e+00,1.0622150113843372e+00,-2.5273479088674424e+00,-2.1835791385737351e+00,1.3838972673192018e+01,1.1908705089160916e+01,-6.0305493526824590e+00

2.7185689589144992e+00,0,1.0000000000000000e+03,-2.8876537114985923e-03,-2.1156930158402251e-04,2.3949968206981934e-03,-5.7687972214019601e-03,-1.6915464677405404e-02,-3.4618073956875347e-03
2.7185689589144992e+00,1,1.0000000000000000e+00,2.8876537114986034e+00,2.1156930158403389e-01,-2.3949968206981920e+00,5.7687972214019609e+00,1.6915464677405403e+01,3.4618073956875333e+00

2.9216305964969798e+00,0,1.0000000000000000e+03,-3.0604719616868252e-03,-3.2564048856362857e-03,1.0222440235726445e-03,3.2548538015998579e-03,-1.2098258896105642e-02,-8.8679155258426616e-03
2.9216305964969798e+00,1,1.0000000000000000e+00,3.0604719616868366e+00,3.2564048856362970e+00,-1.0222440235726442e+00,-3.2548538015998632e+00,1.2098258896105644e+01,8.8679155258426565e+00

3.1795895448206166e+00,0,1.0000000000000000e+03,-1.4754543165248638e-03,-5.2596969228422847e-03,-1.3520675411872033e-03,8.0317393362334434e-03,-3.6470050114032794e-03,-8.7791928074545719e-03
3.1795895448206166e+00,1,1.0000000000000000e+00,1.4754543165248737e+00,5.2596969228422958e+00,1.3520675411872034e+00,-8.0317393362334482e+00,3.6470050114032788e+00,8.7791928074545691e+00

3.4760984775263148e+00,0,1.0000000000000000e+03,1.0547633922025944e-03,-5.1881124718654919e-03,-3.5075081285620420e-03,8.4332714643722134e-03,3.6716699915961080e-03,-5.4675923293586795e-03
3.4760984775263148e+00,1,1.0000000000000000e+00,-1.0547633922025847e+00,5.1881124718655043e+00,3.5075081285620402e+00,-8.4332714643722184e+00,-3.6716699915961097e+00,5.4675923293586761e+00

3.8179507740838012e+00,0,1.0000000000000000e+03,3.5134067164054924e-03,-2.9303884931223896e-03,-4.5078937167952193e-03,5.4376597936236825e-03,9.0200340659662651e-03,-1.9913448543222665e-04
3.8179507740838012e+00,1,1.0000000000000000e+00,-3.5134067164054832e+00,2.9303884931224000e+00,4.5078937167952162e+00,-5.4376597936236859e+00,-9.0200340659662697e+00,1.9913448543222118e-01

4.1367326557786299e+00,0,1.0000000000000000e+03,4.4198104231857778e-03,3.2742271801391521e-04,-3.6639567473831774e-03,-2.7820525288781671e-04,1.0754853418349229e-02,5.6183595256417349e-03
4.1367326557786299e+00,1,1.0000000000000000e+00,-4.4198104231857700e+00,-3.2742271801390466e-01,3.6639567473831725e+00,2.7820525288781317e-01,-1.0754853418349231e+01,-5.6183595256417407e+00

4.3928359420574328e+00,0,1.0000000000000000e+03,3.4813033522631239e-03,2.8160100278190625e-03,-1.6068921274302620e-03,-7.4521981096124287e-03,7.6523177260724648e-03,1.0279951739994957e-02
4.3928359420574328e+00,1,1.0000000000000000e+00,-3.4813033522631169e+00,-2.8160100278190523e+00,1.6068921274302554e+00,7.4521981096124241e+00,-7.6523177260724662e+00,-1.0279951739994962e+01

4.6023949538310029e+00,0,1.0000000000000000e+03,1.2218680515650947e-03,3.5952158738234959e-03,7.3943916418377697e-04,-1.3758424912454686e-02,-1.5050755139957104e-03,1.1162607733248576e-02
4.6023949538310029e+00,1,1.0000000000000000e+00,-1.2218680515650888e+00,-3.5952158738234861e+00,-7.3943916418378453e-01,1.3758424912454682e+01,1.5050755139957097e+00,-1.1162607733248580e+01

4.7749400809903397e+00,0,1.0000000000000000e+03,-1.2547252927209390e-03,2.3537458653595418e-03,2.2634969109469622e-03,-1.3458985125588109e-02,-1.2709135186437520e-02,5.3012554346974095e-03
4.7749400809903397e+00,1,1.0000000000000000e+00,1.2547252927209445e+00,-2.3537458653595325e+00,-2.2634969109469703e+00,1.3458985125588104e+01,1.2709135186437514e+01,-5.3012554346974143e+00

4.9524981621036304e+00,0,1.0000000000000000e+03,-2.9610886494932402e-03,-4.4108483346228401e-04,2.3438355765877474e-03,-5.0336038989697088e-03,-1.6833589330175584e-02,-4.0575658159916431e-03
4.9524981621036304e+00,1,1.0000000000000000e+00,2.9610886494932451e+00,4.4108483346229266e-01,-2.3438355765877565e+00,5.0336038989697025e+00,1.6833589330175581e+01,4.0575658159916417e+00

5.1569720913992008e+00,0,1.0000000000000000e+03,-3.0081159902765674e-03,-3.4341847917316757e-03,8.8801246924383854e-04,3.7166720287182854e-03,-1.1589235758903419e-02,-9.0133502738568034e-03
5.1569720913992008e+00,1,1.0000000000000000e+00,3.0081159902765711e+00,3.4341847917316839e+00,-8.8801246924384736e-01,-3.7166720287182939e+00,1.1589235758903419e+01,9.0133502738568012e+00

5.4158139331895425e+00,0,1.0000000000000000e+03,-1.3468036586450145e-03,-5.3139606285233613e-03,-1.4906141319652891e-03,8.1555900117095785e-03,-3.1831066883432693e-03,-8.6545014771627592e-03
5.4158139331895425e+00,1,1.0000000000000000e+00,1.3468036586450163e+00,5.3139606285233683e+00,1.4906141319652781e+00,-8.1555900117095845e+00,3.1831066883432708e+00,8.6545014771627589e+00

5.7121702664970382e+00,0,1.0000000000000000e+03,1.1869762811585333e-03,-5.1278335224133687e-03,-3.5918683743795723e-03,8.3648818986397575e-03,3.9864167654884196e-03,-5.2509918411344269e-03
5.7121702664970382e+00,1,1.0000000000000000e+00,-1.1869762811585338e+00,5.1278335224133764e+00,3.5918683743795605e+00,-8.3648818986397639e+00,-3.9864167654884191e+00,5.2509918411344252e+00

6.0514608297875316e+00,0,1.0000000000000000e+03,3.5839074046563786e-03,-2.8105707499125102e-03,-4.5090402321998511e-03,5.2609346328604811e-03,9.1629808625455951e-03,2.5387391566261165e-05
6.0514608297875316e+00,1,1.0000000000000000e+00,-3.5839074046563812e+00,2.8105707499125172e+00,4.5090402321998404e+00,-5.2609346328604873e+00,-9.1629808625455968e+00,-2.5387391566264635e-02

6.3662159451882969e+00,0,1.0000000000000000e+03,4.4162881620720138e-03,4.2576840524726021e-04,-3.6117335361632382e-03,-4.9206342317013700e-04,1.0736617983078166e-02,5.7944484162775513e-03
6.3662159451882969e+00,1,1.0000000000000000e+00,-4.4162881620720178e+00,-4.2576840524725373e-01,3.6117335361632255e+00,4.9206342317013180e-01,-1.0736617983078167e+01,-5.7944484162775556e+00

6.6312450952923427e+00,0,1.0000000000000000e+03,3.3412941237225724e-03,2.9499369833292004e-03,-1.4186771009948298e-03,-8.0385743299185332e-03,7.1565732808379790e-03,1.0539896220337901e-02
6.6312450952923427e+00,1,1.0000000000000000e+00,-3.3412941237225775e+00,-2.9499369833291929e+00,1.4186771009948169e+00,8.0385743299185304e+00,-7.1565732808379794e+00,-1.0539896220337907e+01

6.8417187235018480e+00,0,1.0000000000000000e+03,9.5697916668893495e-04,3.5552915995367401e-03,9.4887753052326712e-04,-1.4124412117086392e-02,-2.7073732429463808e-03,1.0878413085444349e-02
6.8417187235018480e+00,1,1.0000000000000000e+00,-9.5697916668894145e-01,-3.5552915995367318e+00,-9.4887753052328239e-01,1.4124412117086388e+01,2.7073732429463795e+00,-1.0878413085444356e+01

7.0173706647285483e+00,0,1.0000000000000000e+03,-1.5444480545681936e-03,2.0600209772195905e-03,2.3675417386912799e-03,-1.2736500040159198e-02,-1.3848343190289551e-02,4.1059609949345875e-03
7.0173706647285483e+00,1,1.0000000000000000e+00,1.5444480545681869e+00,-2.0600209772195828e+00,-2.3675417386912962e+00,1.2736500040159196e+01,1.3848343190289551e+01,-4.1059609949345957e+00

7.2022714373463979e+00,0,1.0000000000000000e+03,-3.0862486324722766e-03,-9.3206993985878476e-04,2.2067347481865519e-03,-3.4790269744763586e-03,-1.6482210760978170e-02,-5.2281796401412580e-03
7.2022714373463979e+00,1,1.0000000000000000e+00,3.0862486324722691e+00,9.3206993985879205e-01,-2.2067347481865700e+00,3.4790269744763584e+00,1.6482210760978173e+01,5.2281796401412519e+00

7.4210052601827057e+00,0,1.0000000000000000e+03,-2.8188544907743400e-03,-3.9079611078724590e-03,4.8721904464616404e-04,4.9078873909080417e-03,-1.0091216487382808e-02,-9.2959634031311023e-03
7.4210052601827057e+00,1,1.0000000000000000e+00,2.8188544907743327e+00,3.9079611078724650e+00,-4.8721904464618343e-01,-4.9078873909080434e+00,1.0091216487382811e+01,9.2959634031310987e+00

7.6972498210937994e+00,0,1.0000000000000000e+03,-8.3685844524602690e-04,-5.4557297761642486e-03,-2.0031242151275488e-03,8.5027645087034365e-03,-1.4778108000233631e-03,-8.1025154669455701e-03
7.6972498210937994e+00,1,1.0000000000000000e+00,8.3685844524601904e-01,5.4557297761642554e+00,2.0031242151275284e+00,-8.5027645087034376e+00,1.4778108000233654e+00,8.1025154669455670e+00

8.0094945714644421e+00,0,1.0000000000000000e+03,1.8152551628391558e-03,-4.7643589398234931e-03,-3.9542365552813468e-03,7.9278157018719490e-03,5.4287378147001072e-03,-4.1513208869922123e-03
8.0094945714644421e+00,1,1.0000000000000000e+00,-1.8152551628391629e+00,4.7643589398235013e+00,3.9542365552813248e+00,-7.9278157018719497e+00,-5.4287378147001055e+00,4.1513208869922096e+00

8.3390070730981698e+00,0,1.0000000000000000e+03,3.9054489406020634e-03,-2.1721316534093304e-03,-4.4682838224491079e-03,4.2858723625476920e-03,9.8109143199430360e-03,1.1937828166275893e-03
8.3390070730981698e+00,1,1.0000000000000000e+00,-3.9054489406020698e+00,2.1721316534093407e+00,4.4682838224490853e+00,-4.2858723625476909e+00,-9.8109143199430342e+00,-1.1937828166275899e+00

8.6389463929607491e+00,0,1.0000000000000000e+03,4.3572848479279547e-03,9.8370965321516179e-04,-3.2816645432230738e-03,-1.7774707979299953e-03,1.0528801851893074e-02,6.8037357914389101e-03
8.6389463929607491e+00,1,1.0000000000000000e+00,-4.3572848479279607e+00,-9.8370965321515269e-01,3.2816645432230507e+00,1.7774707979299953e+00,-1.0528801851893073e+01,-6.8037357914389114e+00

8.8895279516270431e+00,0,1.0000000000000000e+03,3.0126625947574986e-03,3.1994031318877346e-03,-1.0093407741472988e-03,-9.2814084112767259e-03,5.9517241825073185e-03,1.1013797558317866e-02
8.8895279516270431e+00,1,1.0000000000000000e+00,-3.0126625947575039e+00,-3.1994031318877267e+00,1.0093407741472769e+00,9.2814084112767254e+00,-5.9517241825073182e+00,-1.1013797558317869e+01

9.0893067776364749e+00,0,1.0000000000000000e+03,5.6629160355979504e-04,3.4571428314236689e-03,1.2381485010791960e-03,-1.4514206178516387e-02,-4.5068298196515675e-03,1.0316256356534459e-02
9.0893067776364749e+00,1,1.0000000000000000e+00,-5.6629160355980113e-01,-3.4571428314236607e+00,-1.2381485010792184e+00,1.4514206178516387e+01,4.5068298196515633e+00,-1.0316256356534462e+01

9.2680350050038314e+00,0,1.0000000000000000e+03,-1.9129301116755240e-03,1.6194735908503614e-03,2.4663828678003564e-03,-1.1519558510471905e-02,-1.5144245466961770e-02,2.4041075769689994e-03
9.2680350050038314e+00,1,1.0000000000000000e+00,1.9129301116755175e+00,-1.6194735908503537e+00,-2.4663828678003790e+00,1.1519558510471906e+01,1.5144245466961763e+01,-2.4041075769690057e+00

9.4504870041855380e+00,0,1.0000000000000000e+03,-3.1635259722218312e-03,-1.3848047518072296e-03,2.0472914815723212e-03,-2.0770487822020754e-03,-1.5963773152202539e-02,-6.1831095658147570e-03
9.4504870041855380e+00,1,1.0000000000000000e+00,3.1635259722218243e+00,1.3848047518072359e+00,-2.0472914815723451e+00,2.0770487822020778e+00,1.5963773152202531e+01,6.1831095658147479e+00

9.6680878813903490e+00,0,1.0000000000000000e+03,-2.6790464870993179e-03,-4.1656471631253082e-03,2.3729873418477758e-04,5.5320092203309185e-03,-9.1753187418115688e-03,-9.3785198896821180e-03
9.6680878813903490e+00,1,1.0000000000000000e+00,2.6790464870993120e+00,4.1656471631253140e+00,-2.3729873418480363e-01,-5.5320092203309184e+00,9.1753187418115605e+00,9.3785198896821118e+00

9.9385623228476199e+00,0,1.0000000000000000e+03,-6.5762757312138763e-04,-5.4808665161294890e-03,-2.1709110735125539e-03,8.5789350560325269e-03,-9.2074312332914715e-04,-7.8899472576056239e-03
9.9385623228476199e+00,1,1.0000000000000000e+00,6.5762757312138120e-01,5.4808665161294927e+00,2.1709110735125261e+00,-8.5789350560325275e+00,9.2074312332913855e-01,7.8899472576056162e+00

1.0242523355178140e+01,0,1.0000000000000000e+03,1.9153633639215168e-03,-4.6940112253269720e-03,-4.0057589432975797e-03,7.8400049165961681e-03,5.6513730381885473e-03,-3.9639569044729074e-03
1.0242523355178140e+01,1,1.0000000000000000e+00,-1.9153633639215255e+00,4.6940112253269737e+00,4.0057589432975496e+00,-7.8400049165961692e+00,-5.6513730381885541e+00,3.9639569044729006e+00

1.0577393305600481e+01,0,1.0000000000000000e+03,3.9802837571156109e-03,-1.9936310936966659e-03,-4.4438423947810628e-03,4.0023789359908048e-03,9.9606558934139354e-03,1.5141661125671994e-03
1.0577393305600481e+01,1,1.0000000000000000e+00,-3.9802837571156195e+00,1.9936310936966650e+00,4.4438423947810302e+00,-4.0023789359908060e+00,-9.9606558934139429e+00,-1.5141661125672050e+00

1.0879417295820698e+01,0,1.0000000000000000e+03,4.3162563289838411e-03,1.1944825908384140e-03,-3.1407463347262023e-03,-2.2996266479995081e-03,1.0397584513342210e-02,7.1903273530583376e-03
1.0879417295820698e+01,1,1.0000000000000000e+00,-4.3162563289838500e+00,-1.1944825908384189e+00,3.1407463347261682e+00,2.2996266479995096e+00,-1.0397584513342217e+01,-7.1903273530583425e+00

1.1128572543992133e+01,0,1.0000000000000000e+03,2.8332445531440049e-03,3.3044941645521005e-03,-8.0141467588058703e-04,-9.8937706171149664e-03,5.2701404374283223e-03,1.1203326912351767e-02
1.1128572543992133e+01,1,1.0000000000000000e+00,-2.8332445531440142e+00,-3.3044941645521089e+00,8.0141467588055160e-01,9.8937706171149671e+00,-5.2701404374283287e+00,-1.1203326912351773e+01

1.1326534708704362e+01,0,1.0000000000000000e+03,3.1969302898434380e-04,3.3713409215968158e-03,1.4088081762851337e-03,-1.4662541100592088e-02,-5.6520496378685663e-03,9.8721082582119042e-03
1.1326534708704362e+01,1,1.0000000000000000e+00,-3.1969302898435298e-01,-3.3713409215968255e+00,-1.4088081762851687e+00,1.4662541100592090e+01,5.6520496378685605e+00,-9.8721082582119113e+00

1.1505743954084668e+01,0,1.0000000000000000e+03,-2.1062899796090804e-03,1.3510284704977625e-03,2.4996148653269137e-03,-1.0724225978582465e-02,-1.5732292162048266e-02,1.4213060523533081e-03
1.1505743954084668e+01,1,1.0000000000000000e+00,2.1062899796090715e+00,-1.3510284704977742e+00,-2.4996148653269499e+00,1.0724225978582467e+01,1.5732292162048264e+01,-1.4213060523533163e+00

1.1692154978085279e+01,0,1.0000000000000000e+03,-3.1969248288232378e-03,-1.7202709065870219e-03,1.9084826624565917e-03,-1.0627265824008532e-03,-1.5469141199008369e-02,-6.8142223818680337e-03
1.1692154978085279e+01,1,1.0000000000000000e+00,3.1969248288232306e+00,1.7202709065870097e+00,-1.9084826624566300e+00,1.0627265824008594e+00,1.5469141199008371e+01,6.8142223818680225e+00

1.1916869923389827e+01,0,1.0000000000000000e+03,-2.5131654658680936e-03,-4.4129451729753187e-03,-3.0007449132176626e-05,6.1158397565364260e-03,-8.2114125417903118e-03,-9.4021788655305402e-03
1.1916869923389827e+01,1,1.0000000000000000e+00,2.5131654658680880e+00,4.4129451729753049e+00,3.0007449132135818e-02,-6.1158397565364222e+00,8.2114125417903097e+00,9.4021788655305301e+00

1.2194034412108543e+01,0,1.0000000000000000e+03,-3.5453922871744870e-04,-5.4972741505712073e-03,-2.4415970965781936e-03,8.6622051606608172e-03,-1.9708514912621447e-05,-7.5115439793812452e-03
1.2194034412108543e+01,1,1.0000000000000000e+00,3.5453922871744492e-01,5.4972741505711937e+00,2.4415970965781493e+00,-8.6622051606608128e+00,1.9708514912622266e-02,7.5115439793812344e+00

1.2500666232629582e+01,0,1.0000000000000000e+03,2.2064987588838255e-03,-4.4681478710784234e-03,-4.1449579141514814e-03,7.5530814976735904e-03,6.2892484704724170e-03,-3.3965362186033363e-03
1.2500666232629582e+01,1,1.0000000000000000e+00,-2.2064987588838285e+00,4.4681478710784077e+00,4.1449579141514343e+00,-7.5530814976735874e+00,-6.2892484704724181e+00,3.3965362186033268e+00

