time,id,mass,px,py,pz,vx,vy,vz
0.0000000000000000e+00,0,1.0000000000000000e+00,2.4967593278328960e-02,1.3083631225290595e-03,1.5228134947217450e-05,-1.9358607675239331e-01,4.4107942130472590e+00,7.7037946002862900e-02
0.0000000000000000e+00,1,1.0000000000000000e+00,-2.4967593278328960e-02,-1.3083631225290595e-03,-1.5228134947217450e-05,1.9358607675239331e-01,-4.4107942130472590e+00,-7.7037946002862900e-02

6.3458973013622881e+01,0,1.0000000000000000e+00,-8.4949998540676652e-01,7.4901381308083076e-02,1.5659949828021825e-03,-2.7413197083289992e-01,-1.0576513613623290e-01,-1.7623465289087776e-03
6.3458973013622881e+01,1,1.0000000000000000e+00,8.4949998540676652e-01,-7.4901381308083076e-02,-1.5659949828021825e-03,2.7413197083289992e-01,1.0576513613623290e-01,1.7623465289087776e-03

1.2583822477921831e+02,0,1.0000000000000000e+00,-8.9195801319449930e-01,5.6165614866029501e-02,1.2519448835445867e-03,-2.1765646469822553e-01,-1.1004501833473329e-01,-1.8542450690484701e-03
1.2583822477921831e+02,1,1.0000000000000000e+00,8.9195801319449930e-01,-5.6165614866029501e-02,-1.2519448835445867e-03,2.1765646469822553e-01,1.1004501833473329e-01,1.8542450690484701e-03

1.8869621945572015e+02,0,1.0000000000000000e+00,-9.7230077607681320e-01,-1.7788144244720028e-02,-1.4251130173304491e-05,-3.4006320903332110e-02,-1.1414703917022112e-01,-1.9817810774806254e-03
1.8869621945572015e+02,1,1.0000000000000000e+00,9.7230077607681320e-01,1.7788144244720028e-02,1.4251130173304491e-05,3.4006320903332110e-02,1.1414703917022112e-01,1.9817810774806254e-03

2.5183755463636254e+02,0,1.0000000000000000e+00,-8.8697009484420208e-01,-1.1804913423330796e-01,-1.7900412090761431e-03,2.2325514544431030e-01,-9.4732921601108258e-02,-1.7213283103834024e-03
2.5183755463636254e+02,1,1.0000000000000000e+00,8.8697009484420208e-01,1.1804913423330796e-01,1.7900412090761431e-03,-2.2325514544431030e-01,9.4732921601108258e-02,1.7213283103834024e-03

3.1472572112623146e+02,0,1.0000000000000000e+00,-6.5171821669785168e-01,-1.6839584957911818e-01,-2.7403780070068091e-03,4.9094218285296709e-01,-4.2514873761653652e-02,-8.9154399128415975e-04
3.1472572112623146e+02,1,1.0000000000000000e+00,6.5171821669785168e-01,1.6839584957911818e-01,2.7403780070068091e-03,-4.9094218285296709e-01,4.2514873761653652e-02,8.9154399128415975e-04

3.7708191829398260e+02,0,1.0000000000000000e+00,-5.7166559219554647e-01,-1.7304049634054075e-01,-2.8458249322001255e-03,5.8038435964360691e-01,-1.7405884563170382e-02,-4.8057873514434574e-04
3.7708191829398260e+02,1,1.0000000000000000e+00,5.7166559219554647e-01,1.7304049634054075e-01,2.8458249322001255e-03,-5.8038435964360691e-01,1.7405884563170382e-02,4.8057873514434574e-04

4.3986517681722836e+02,0,1.0000000000000000e+00,-1.4112693827685596e-02,-6.2670642170435484e-02,-1.0894543281726133e-03,2.1333612989592852e+00,1.6523303681386363e+00,2.8187249140803852e-02
4.3986517681722836e+02,1,1.0000000000000000e+00,1.4112693827685596e-02,6.2670642170435484e-02,1.0894543281726133e-03,-2.1333612989592852e+00,-1.6523303681386363e+00,-2.8187249140803852e-02

5.0327313449611432e+02,0,1.0000000000000000e+00,-8.2853179047619563e-01,8.2245190138045932e-02,1.6877745175325628e-03,-2.9974547632001552e-01,-1.0346944084028281e-01,-1.7144784054117389e-03
