time,id,mass,px,py,pz,vx,vy,vz
0.0000000000000000e+00,0,1.0000000000000000e+00,-1.3374437013752988e+01,2.8642968062212336e+01,6.2204293416600285e+00,9.2174138065278716e-02,2.1516510696991720e-01,-2.1947904571768487e-02
0.0000000000000000e+00,1,1.0000000000000000e+00,-1.8374437013752988e+01,2.8642968062212336e+01,6.2204293416600285e+00,9.2174138065278632e-02,-4.1729042506375869e-01,-2.1947904571768487e-02
0.0000000000000000e+00,2,1.0000000000000000e+00,3.1748874027505977e+01,-5.7285936124424680e+01,-1.2440858683320055e+01,-1.8434827613055732e-01,2.0212531809384143e-01,4.3895809143536982e-02

8.7796302524943481e-01,0,1.0000000000000000e+00,-1.3308894070966865e+01,2.8831270393998132e+01,6.2011524429108817e+00,5.7168751231120279e-02,2.1313880310354405e-01,-2.1964875480035222e-02
8.7796302524943481e-01,1,1.0000000000000000e+00,-1.8278092274032318e+01,2.8277140770291989e+01,6.2011529223940594e+00,1.2726323297745401e-01,-4.1541557380129790e-01,-2.1963823173008618e-02
8.7796302524943481e-01,2,1.0000000000000000e+00,3.1586986344999183e+01,-5.7108411164290139e+01,-1.2402305365304933e+01,-1.8443198420857435e-01,2.0227677069775379e-01,4.3928698653043850e-02

1.7666367359489392e+00,0,1.0000000000000000e+00,-1.3273686756186137e+01,2.9018309504891469e+01,6.1816252052903025e+00,2.2177701524220661e-02,2.0714459352667175e-01,-2.1982045323512119e-02
1.7666367359489392e+00,1,1.0000000000000000e+00,-1.8149361907688615e+01,2.7910275077159245e+01,6.1816269984363030e+00,1.6233949191573990e-01,-4.0957579344289191e-01,-2.1980186990867838e-02
1.7666367359489392e+00,2,1.0000000000000000e+00,3.1423048663874759e+01,-5.6928584582050725e+01,-1.2363252203726599e+01,-1.8451719343996051e-01,2.0243119991622005e-01,4.3962232314379977e-02

3.1385774327176881e+00,0,1.0000000000000000e+00,-1.3279351161227883e+01,2.9291973575048800e+01,6.1514489797114020e+00,-2.9951104378692528e-02,1.9028945689928384e-01,-2.2008513642405490e-02
3.1385774327176881e+00,1,1.0000000000000000e+00,-1.7890460084931529e+01,2.7358722623168195e+01,6.1514538670329868e+00,2.1460082367297229e-01,-3.9296133958991947e-01,-2.2005981648230703e-02
3.1385774327176881e+00,2,1.0000000000000000e+00,3.1169811246159416e+01,-5.6650696198217020e+01,-1.2302902846744386e+01,-1.8464971929427976e-01,2.0267188269063563e-01,4.4014495290636217e-02

4.7104931162089345e+00,0,1.0000000000000000e+00,-1.3370535934451002e+01,2.9568921564409806e+01,6.1168296666879467e+00,-8.5074989763752884e-02,1.6025004537523332e-01,-2.2038761848454658e-02
4.7104931162089345e+00,1,1.0000000000000000e+00,-1.7508901205062244e+01,2.6762972539081890e+01,6.1168385492510886e+00,2.6987806696285060e-01,-3.6320117885802405e-01,-2.2036378735567384e-02
4.7104931162089345e+00,2,1.0000000000000000e+00,3.0879437139513257e+01,-5.6331894103491720e+01,-1.2233668215939030e+01,-1.8480307719909778e-01,2.0295113348279081e-01,4.4075140584022052e-02

6.9520883887655955e+00,0,1.0000000000000000e+00,-1.3638438380399183e+01,2.9864057313683904e+01,6.0673794583519722e+00,-1.5110962102825243e-01,9.9946174461953419e-02,-2.2081770242655657e-02
6.9520883887655955e+00,1,1.0000000000000000e+00,-1.6826497331289914e+01,2.6012450153423313e+01,6.0673918695940436e+00,3.3613430253910120e-01,-3.0330223402992773e-01,-2.2081340689856375e-02
6.9520883887655955e+00,2,1.0000000000000000e+00,3.0464935711689108e+01,-5.5876507467107245e+01,-1.2134771327946009e+01,-1.8502468151084878e-01,2.0335605956797431e-01,4.4163110932512045e-02

1.0147520201457890e+01,0,1.0000000000000000e+00,-1.4228493513751600e+01,3.0010363010675736e+01,5.9967207277190662e+00,-2.1063173937122137e-01,-1.2406968228103388e-02,-2.2143130257948437e-02
1.0147520201457890e+01,1,1.0000000000000000e+00,-1.5644695904545248e+01,2.5215393395238536e+01,5.9967259150876719e+00,3.9597841940222245e-01,-1.9154074027809995e-01,-2.2148613165460913e-02
1.0147520201457890e+01,2,1.0000000000000000e+00,2.9873189418296857e+01,-5.5225756405914296e+01,-1.1993446642806731e+01,-1.8534668003100097e-01,2.0394770850620339e-01,4.4291743423409351e-02

1.4117183246329041e+01,0,1.0000000000000000e+00,-1.5101705246974856e+01,2.9649637246329615e+01,5.9086667368309547e+00,-2.1610974115330681e-01,-1.6981165457094083e-01,-2.2220756911097126e-02
1.4117183246329041e+01,1,1.0000000000000000e+00,-1.4034910177131133e+01,2.4765016139917062e+01,5.9086303838006966e+00,4.0186638928151275e-01,-3.4896236001616482e-02,-2.2236405437516375e-02
1.4117183246329041e+01,2,1.0000000000000000e+00,2.9136615424105997e+01,-5.4414653386246698e+01,-1.1817297120631645e+01,-1.8575664812820603e-01,2.0470789057255723e-01,4.4457162348613508e-02

1.9435010006573940e+01,0,1.0000000000000000e+00,-1.6012893366235296e+01,2.8239677157004682e+01,5.7902109959350589e+00,-1.0649798192803496e-01,-3.4810858170987191e-01,-2.2331405174454907e-02
1.9435010006573940e+01,1,1.0000000000000000e+00,-1.2134404462945550e+01,2.5083568815149690e+01,5.7900598835573467e+00,2.9282030494982575e-01,1.4233634950059038e-01,-2.2357363450956808e-02
1.9435010006573940e+01,2,1.0000000000000000e+00,2.8147297829180854e+01,-5.3323245972154396e+01,-1.1580270879492399e+01,-1.8632232302179080e-01,2.0577223220928170e-01,4.4688768625411726e-02

2.4755091452821112e+01,0,1.0000000000000000e+00,-1.6077763821161948e+01,2.6138623937934476e+01,5.6710834965507892e+00,9.0116070589214656e-02,-4.1957030656229477e-01,-2.2455271024359406e-02
2.4755091452821112e+01,1,1.0000000000000000e+00,-1.1076737479914751e+01,2.6086945113173055e+01,5.6707978434354605e+00,9.6790935409924214e-02,2.1267921145797508e-01,-2.2476643804528209e-02
2.4755091452821112e+01,2,1.0000000000000000e+00,2.7154501301076710e+01,-5.2225569051107541e+01,-1.1341881339986243e+01,-1.8690700599913868e-01,2.0689109510431991e-01,4.4931914828887615e-02

2.9897738664552275e+01,0,1.0000000000000000e+00,-1.5102151201487988e+01,2.4086391475116173e+01,5.5552630355508299e+00,2.8248226282613820e-01,-3.5760422682262505e-01,-2.2590348416164412e-02
2.9897738664552275e+01,1,1.0000000000000000e+00,-1.1089657118643490e+01,2.7072313245935490e+01,5.5549203528227000e+00,-9.4989750217543911e-02,1.4957737983313724e-01,-2.2588209089804575e-02
2.9897738664552275e+01,2,1.0000000000000000e+00,2.6191808320131489e+01,-5.1158704721051663e+01,-1.1110183388373517e+01,-1.8749251260859409e-01,2.0802684698948792e-01,4.5178557505968990e-02

3.4839118544645778e+01,0,1.0000000000000000e+00,-1.3386050204361425e+01,2.2679889817924810e+01,5.4432888232149441e+00,3.9551607595046334e-01,-1.9985980352224855e-01,-2.2732210725409180e-02
3.4839118544645778e+01,1,1.0000000000000000e+00,-1.1877851810549082e+01,2.7448064193516476e+01,5.4430391922568342e+00,-2.0743924018146054e-01,-9.3146093313063727e-03,-2.2695834118444214e-02
