R,R/Rg,Tc,rho,P,cs,H,visc,Sigma,Q,grad_T,grad_Sigma,grad_P,gamma,f_thermal,v_disk
0.10491090756800751,-1,-1,-1,-1,-1,0.005245545378400376,-1,0.0010981051171836283,-1,-1,0.5,-1,-1,-1,-1
0.10503672209384167,-1,-1,-1,-1,-1,0.005251836104692084,-1,0.0010974472569207213,-1,-1,0.5,-1,-1,-1,-1
0.10516268750288978,-1,-1,-1,-1,-1,0.0052581343751444895,-1,0.0010967897907732031,-1,-1,0.5,-1,-1,-1,-1
0.1052888039760987,-1,-1,-1,-1,-1,0.005264440198804936,-1,0.0010961327185049646,-1,-1,0.5,-1,-1,-1,-1
0.10541507169463227,-1,-1,-1,-1,-1,0.005270753584731613,-1,0.0010954760398800385,-1,-1,0.5,-1,-1,-1,-1
0.10554149083987166,-1,-1,-1,-1,-1,0.005277074541993583,-1,0.001094819754662597,-1,-1,0.5,-1,-1,-1,-1
0.10566806159341549,-1,-1,-1,-1,-1,0.005283403079670775,-1,0.0010941638626169562,-1,-1,0.5,-1,-1,-1,-1
0.10579478413708018,-1,-1,-1,-1,-1,0.0052897392068540095,-1,0.0010935083635075717,-1,-1,0.5,-1,-1,-1,-1
0.10592165865290028,-1,-1,-1,-1,-1,0.005296082932645014,-1,0.00109285325709904,-1,-1,0.5,-1,-1,-1,-1
0.10604868532312847,-1,-1,-1,-1,-1,0.005302434266156424,-1,0.0010921985431560997,-1,-1,0.5,-1,-1,-1,-1
0.10617586433023618,-1,-1,-1,-1,-1,0.005308793216511809,-1,0.0010915442214436298,-1,-1,0.5,-1,-1,-1,-1
0.10630319585691353,-1,-1,-1,-1,-1,0.005315159792845677,-1,0.0010908902917266504,-1,-1,0.5,-1,-1,-1,-1
0.10643068008606982,-1,-1,-1,-1,-1,0.005321534004303491,-1,0.0010902367537703214,-1,-1,0.5,-1,-1,-1,-1
0.10655831720083368,-1,-1,-1,-1,-1,0.0053279158600416845,-1,0.0010895836073399451,-1,-1,0.5,-1,-1,-1,-1
0.10668610738455331,-1,-1,-1,-1,-1,0.005334305369227666,-1,0.0010889308522009633,-1,-1,0.5,-1,-1,-1,-1
0.10681405082079688,-1,-1,-1,-1,-1,0.005340702541039844,-1,0.001088278488118958,-1,-1,0.5,-1,-1,-1,-1
0.10694214769335261,-1,-1,-1,-1,-1,0.005347107384667631,-1,0.0010876265148596527,-1,-1,0.5,-1,-1,-1,-1
0.10707039818622918,-1,-1,-1,-1,-1,0.00535351990931146,-1,0.0010869749321889104,-1,-1,0.5,-1,-1,-1,-1
0.10719880248365599,-1,-1,-1,-1,-1,0.0053599401241828,-1,0.0010863237398727344,-1,-1,0.5,-1,-1,-1,-1
