R,R/Rg,Tc,rho,P,cs,H,visc,Sigma,Q,grad_T,grad_Sigma,grad_P,gamma,f_thermal,v_disk,zone,grad_P_raw,grad_Sigma_raw
1.0586463325439073,10.725216835145975,599161.4153607547,0.44540487941086077,65.82284935302943,12.156564365407965,0.00418733627582175,0.0050903622956634765,0.0018650121612491613,6023382.93137615,0.36544825949454207,-0.05937675726022462,1.480910428810148,1.3333333333333333,0.8109678439254021,3073.398539795708,Standard,1.480910428810148,-0.05937675726022462
1.0625545061015609,10.764810802977042,598354.4161302256,0.44312690991905757,65.46448275503822,12.154547864362701,0.0042098466272853284,0.005116878233296541,0.001865448662843139,5987786.606291505,0.3660723175264593,-0.06759097448843931,1.4821590600781747,1.3333333333333333,0.8109678487341871,3067.7410617625696,Standard,1.4821590600781747,-0.06759097448843931
1.0664771073486954,10.804550938695677,597547.1402152485,0.4408891403350858,65.10776997111984,12.152110483434715,0.0042323312899246015,0.005143175743766153,0.0018659414080663779,5952015.2440034365,0.36668699185406695,-0.07570796192590024,1.4833889387036834,1.3333333333333333,0.8109678532050135,3062.094000282551,Standard,1.4833889387036834,-0.07570796192590024
1.0704141895475894,10.844437781905594,596739.6119886459,0.43869073644837364,64.75270964435349,12.149257626500429,0.004254790367475897,0.005169254432121711,0.001866489777484338,5916079.121051126,0.36729256558237466,-0.08372909625768443,1.4846006292677885,1.3333333333333333,0.810967857345937,3056.457336161067,Standard,1.4846006292677885,-0.08372909625768443
1.074365806157146,10.884471874202513,595931.8550980792,0.43653088623778474,64.39930019872541,12.145994649550932,0.004277223965227331,0.00519511393965822,0.001867093165279823,5879988.328988047,0.3678893127644187,-0.09165572853248705,1.4857946784286469,1.3333333333333333,0.8109678611645611,3050.8310502388026,Standard,1.4857946784286469,-0.09165572853248705
1.0783320108336225,10.924653759181572,595123.8924895269,0.43440879915896224,64.04753984803934,12.142326860960347,0.004299632189996944,0.005220753943284965,0.0018677509789037248,5843752.775424966,0.36847749868206847,-0.09948918475515711,1.4869716153325498,1.3333333333333333,0.8109678646680777,3045.215123391652,Standard,1.4869716153325498,-0.09948918475515711
1.082312857431357,10.96498398244467,594315.7464301962,0.4323237054600936,63.697426604627886,12.138259521743509,0.004322015150106836,0.0052461741548904,0.0018684626387398264,5807382.185117531,0.3690573802164181,-0.10723076645399487,1.4881319524206447,1.3333333333333333,0.8109678678632483,3039.609536530659,Standard,1.4881319524206447,-0.10723076645399487
1.086308400003499,11.005463091607883,593507.4385300939,0.4302748555206991,63.348958287506186,12.133797845827116,0.004344372955361907,0.005271374320723988,0.0018692275777758532,5770886.101130489,0.3696292061713393,-0.11488175107842835,1.4892761860796782,1.3333333333333333,0.8109678707564668,3034.0142706019583,Standard,1.4892761860796782,-0.11488175107842835
1.0903186928027464,11.046091636308924,592698.9897632486,0.4282615192165461,63.00213253041384,12.128947000316973,0.004366705717027081,0.005296354220780259,0.0018700452412857662,5734273.8860503,0.37019321753496115,-0.12244339245489755,1.4904047970826468,1.3333333333333333,0.8109678733537429,3028.4293065867137,Standard,1.4904047970826468,-0.12244339245489755
1.0943437902820785,11.086870168214569,591890.4204878605,0.4262829853063491,62.65694678941593,12.123712105775223,0.004389013547808001,0.005321113668197132,0.0018709150865186422,5697554.723263309,0.3707496478230041,-0.1299169213289133,1.491518251362777,1.3333333333333333,0.810967875660734,3022.8546255010606,Standard,1.491518251362777,-0.1299169213289133
1.0983837470954987,11.127799241028184,591081.7504657769,0.42433856084176796,62.31339835024979,12.118098236489116,0.004411296561828676,0.0053456525086526575,0.001871836582399516,5660737.618270207,0.37129872331433944,-0.13730354588778937,1.4926170003896004,1.3333333333333333,0.81096787768276,3017.2902083960466,Standard,1.4926170003896004,-0.13730354588778937
1.1024386180987729,11.168879410497206,590272.9988813611,0.42242757059846053,61.97148433543058,12.11211042074992,0.004433554874612687,0.005369970619776294,0.0018728092092361109,5623831.40006075,0.37184066338954835,-0.14460445192935367,1.4937014820070544,1.3333333333333333,0.8109678794248014,3011.736036357568,Standard,1.4937014820070544,-0.14460445192935367
1.1065084583501776,11.210111234420717,589464.1843592556,0.420549356526052,61.63120171090461,12.105753641138282,0.004455788603066871,0.005394067910571924,0.0018738324584322555,5586844.722540451,0.3723756807034988,-0.15182080367208073,1.4947721205730886,1.3333333333333333,0.810967880891568,3006.192090506316,Standard,1.4947721205730886,-0.15182080367208073
1.1105933231112473,11.25149527265702,588655.3249822686,0.4187032772215661,61.2925472927916,12.099032834790503,0.004477997865458028,0.005417944320829846,0.0018749058322156099,5549786.065971313,0.3729039814131738,-0.1589537440638651,1.4958293273916752,1.3333333333333333,0.8109678820874289,3000.65835199772,Standard,1.4958293273916752,-0.1589537440638651
1.1146932678475217,11.293032087131209,587846.4383079202,0.4168887074176465,60.95551775355656,12.09195289369292,0.00450018278139999,0.005441599820569667,0.0018760288433647908,5512663.738489929,0.3734257655685269,-0.16600439490571262,1.4968735018246662,1.3333333333333333,0.81096788301647,2995.1348020218725,Standard,1.4968735018246662,-0.16600439490571262
1.118808348229303,11.334722241842844,587037.5413844213,0.4151050374899539,60.6201096279709,12.08451866496468,0.0045223434718366495,0.005465034409479117,0.0018772010149479032,5475485.877644974,0.3739412271609126,-0.17297385779170327,1.4979050309875674,1.3333333333333333,0.810967883682538,2989.6214218034866,Standard,1.4979050309875674,-0.17297385779170327
1.1229386201324085,11.376566302873567,586228.6507667985,0.4133516729847415,60.28631931915782,12.076734951131655,0.004544480059021735,0.005488248116350864,0.001878421880071351,5438260.45195641,0.37445055439798125,-0.17986321423018126,1.498924290442119,1.3333333333333333,0.810967884089161,2984.118192601833,Standard,1.498924290442119,-0.17986321423018126
1.1270841396389306,11.418564838394808,585419.7825314808,0.4116280341585589,59.95414310398873,12.068606510424518,0.004566592666507818,0.0055112409985473105,0.0018796909816284442,5400995.262538922,0.374953930028596,-0.18667352581405794,1.4999316450912374,1.3333333333333333,0.8109678842396385,2978.625095710666,Standard,1.4999316450912374,-0.18667352581405794
1.1312449630380002,11.460718418675517,584610.9522908272,0.4099335555362674,59.62357713848045,12.06013805706512,0.004588681419131199,0.005534013141461177,0.001881007872058627,5363697.944738431,0.3754515313596585,-0.19340583516827792,1.5009274488061237,1.3333333333333333,0.8109678841370488,2973.142112458183,Standard,1.5009274488061237,-0.19340583516827792
1.1354211468265458,11.503027616089865,583802.1752074541,0.40826768548614556,59.294617463126926,12.051334261541953,0.004610746442992827,0.005556564657972215,0.0018823721131169093,5326375.969781296,0.37594353049848905,-0.2000611659805145,1.5019120450360788,1.3333333333333333,0.8109678837841978,2967.669224206963,Standard,1.5019120450360788,-0.2000611659805145
1.1396127477100677,11.545493005125062,582993.4660075335,0.4066298858062075,58.96726000779518,12.042199750913888,0.004632787865450248,0.005578895687936187,0.0018837832756409911,5289036.646486591,0.3764300946268122,-0.20664052330403138,1.502885767549742,1.3333333333333333,0.810967883183669,2962.2064123538926,Standard,1.502885767549742,-0.20664052330403138
1.143819822603401,11.588115162389114,582184.838993759,0.4050196313268475,58.641500596511364,12.032739109090528,0.004654805815100914,0.005601006397658679,0.0018852409393320135,5251687.122970249,0.37691138606896857,-0.2131448943516716,1.5038489403118547,1.3333333333333333,0.8109678823378381,2956.7536583301235,Standard,1.5038489403118547,-0.2131448943516716
1.1480424286314943,11.630894666618696,581376.3080581948,0.40343640952766635,58.3173349522024,12.022956877118244,0.004676800421767973,0.005622896979380476,0.001886744692539599,5214334.3883784795,0.37738756252929306,-0.21957524827939778,1.50480187814901,1.3333333333333333,0.8109678812488352,2951.310943601,Standard,1.50480187814901,-0.21957524827939778
1.1522806231301805,11.673832098686974,580567.8866940391,0.4018797201640789,57.994758700987276,12.01285755348718,0.004698771816494487,0.005644567650788848,0.0018882941320461945,5176985.274668143,0.37785877724104466,-0.22593253685931813,1.5057448869838481,1.3333333333333333,0.8109678799186227,2945.8782496660056,Standard,1.5057448869838481,-0.22593253685931813
1.1565344636469583,11.7169280416115,579759.5880076987,0.4003490749110324,57.67376737662485,12.002445594404168,0.004720720131524838,0.0056660186545035365,0.001889888862867763,5139646.458360356,0.3783251790621307,-0.2322176950387984,1.5066782638964469,1.3333333333333333,0.8109678783489368,2940.45555805871,Standard,1.5066782638964469,-0.2322176950387984
1.1608040079417736,11.760183080562154,578951.4247299681,0.39884399701563783,57.354356424585745,11.991725414090737,0.004742645500296244,0.0056872502575925545,0.0018915284980520536,5102324.462343327,0.37878691269725095,-0.23843164100139802,1.5076022977441426,1.3333333333333333,0.8109678765413209,2935.042850346698,Standard,1.5076022977441426,-0.23843164100139802
1.1650893139878014,11.803597802869053,578143.4092270072,0.39736402096283513,57.03652120605605,11.980701385068924,0.004764548057425849,0.005708262751082932,0.0018932126584859843,5065025.657674036,0.37924411882750064,-0.2445752763198925,1.5085172693779896,1.3333333333333333,0.8109678744971236,2929.640108131516,Standard,1.5085172693779896,-0.2445752763198925
1.169390439972237,11.847172798030563,577335.5535108394,0.39590869215050317,56.720257001739085,11.969377838467452,0.004786427938706394,0.0057290564494973766,0.001894940972701669,5027756.265418902,0.37969693422223827,-0.25064948661542985,1.5094234518151097,1.3333333333333333,0.8109678722175238,2924.247313048614,Standard,1.5094234518151097,-0.25064948661542985
1.1737074442970812,11.890908657721265,576527.8692496929,0.39447756657837135,56.405559015619794,11.957759064292851,0.004808285281088364,0.005749631690364029,0.0018967130766984063,4990522.35846157,0.38014549187801094,-0.25665514201273254,1.5103211105051741,1.3333333333333333,0.8109678697035047,2918.8644467672857,Standard,1.5103211105051741,-0.25665514201273254
1.178040385579936,11.934805975800007,575720.3677777898,0.3930702105446364,56.092422378491946,11.945849311729528,0.0048301202226740956,0.0057699888337602225,0.001898528613760262,4953329.86335784,0.3805899211495216,-0.26259309705164924,1.5112105036309913,1.3333333333333333,0.8109678669558773,2913.4914909906097,Standard,1.5112105036309913,-0.26259309705164924
1.1823893226548026,11.97886534831799,574913.0601049777,0.39168620035382923,55.78084215143226,11.933652789428322,0.004851932902707791,0.005790128261851788,0.0019003872342818443,4916184.562184805,0.38103034789583035,-0.268464190992745,1.5120918824509317,1.3333333333333333,0.8109678639752693,2908.1284274553846,Standard,1.5120918824509317,-0.268464190992745
1.1867543145728745,12.023087373526812,574105.9569257916,0.39032512203277275,55.470813329043274,11.921173665806146,0.00487372346157053,0.005810050378449617,0.0019022885955949295,4879092.094411301,0.3814668945824451,-0.27426924846486145,1.5129654914362618,1.3333333333333333,0.8109678607621611,2902.7752379320773,Standard,1.5129654914362618,-0.27426924846486145
1.1911354206033462,12.067472651886643,573299.0686285272,0.3889865710585217,55.16233084271876,11.908416069318646,0.004895492040764852,0.005829755608546569,0.0019042323618079315,4842057.95874121,0.38189968033634614,-0.28000907971318156,1.5138315682806933,1.3333333333333333,0.8109678573168558,2897.431904224765,Standard,1.5138315682806933,-0.28000907971318156
1.195532700234212,12.112021786074333,572492.4053039344,0.38767015209293304,54.85538956374124,11.895384088761134,0.004917238782911304,0.005849244397888229,0.0019062182036404486,4805087.514997024,0.3823288211731324,-0.28568448051055384,1.5146903446020588,1.3333333333333333,0.8109678536394783,2892.0984081710662,Standard,1.5146903446020588,-0.28568448051055384
1.199946213173078,12.15673538099164,571685.9767532399,0.3863754787255924,54.5499843061257,11.882081773556825,0.004938963831740464,0.005868517212537974,0.0019082457982657769,4768185.985991439,0.382754430013847,-0.2912962327320656,1.5155420457945183,1.3333333333333333,0.8109678497300319,2886.774731642091,Standard,1.5155420457945183,-0.2912962327320656
1.2043760193479698,12.201614043773398,570879.792496635,0.3851021732270449,54.2461098296449,11.86851313404409,0.0049606673320850446,0.005887574538447481,0.0019103148291575534,4731358.4594006315,0.3831766167782007,-0.29684510472748116,1.5163868911786267,1.3333333333333333,0.8109678455883323,2881.460856542381,Standard,1.5163868911786267,-0.29684510472748116
1.2088221789081477,12.246658383795788,570073.8617808155,0.38384986630835477,53.943760842487144,11.85468214175912,0.004982349429870695,0.0059064168810291865,0.0019124249859415218,4694609.889633892,0.383595488524179,-0.3023318514217408,1.5172250943828658,1.3333333333333333,0.8109678412140536,2876.1567648098494,Standard,1.5172250943828658,-0.3023318514217408
1.2132847522249244,12.291869012684622,569268.1935867628,0.38261819688887355,53.64293200400011,11.8405927297295,0.005004010272111919,0.005925044764746012,0.0019145759642473306,4657945.099717049,0.38401114954513105,-0.30775721451550453,1.5180568635519194,1.3333333333333333,0.8109678366066979,2870.8624384157188,Standard,1.5180568635519194,-0.30775721451550453
1.2177637998924817,12.337246544323609,568462.7966367846,0.3814068118706346,53.343617927153616,11.82624879275822,0.005025650006904615,0.005943458732698105,0.001916767465566794,4621368.783164134,0.38442370144480265,-0.3131219229044291,1.518882401447172,1.3333333333333333,0.8109678317656428,2865.5778593644636,Standard,1.518882401447172,-0.3131219229044291
1.222259382728698,12.382791594862741,567657.6794018766,0.3802153659212432,53.045813181123236,11.811654187708818,0.005047268783419722,0.005961659346217155,0.0019189991971150767,4584885.505849221,0.3848332432071402,-0.3184266927457884,1.5197019055763121,1.3333333333333333,0.8109678266900984,2860.3030096937555,Standard,1.5197019055763121,-0.3184266927457884
1.2267715617759685,12.428504782726613,566852.8501083762,0.3790435212618683,52.749512293597306,11.796812733796015,0.005068866751899819,0.005979647184472703,0.0019212708716932314,4548499.707882562,0.38523987128337467,-0.3236722280241793,1.520515568333849,1.3333333333333333,0.8109678213791462,2855.0378714744015,Standard,1.520515568333849,-0.3236722280241793
1.2313003983020374,12.474386728622838,566048.316744877,0.3778909474645375,52.45470975319376,11.781728212855203,0.005090444063647356,0.005997422844063534,0.001923582207560666,4512215.705459142,0.3856436797104834,-0.3288592204910401,1.5213235773612723,1.3333333333333333,0.8109678158316899,2849.782426810286,Standard,1.5213235773612723,-0.3288592204910401
1.2358459538008306,12.520438055550498,565244.0870682754,0.3767573212517045,52.16140001152542,11.766404369644631,0.00511200087102754,0.006014986938648562,0.0019259329282998964,4476037.692741405,0.3860447601537089,-0.33398834997115046,1.5221261155334105,1.3333333333333333,0.810967810046531,2844.5366578383077,Standard,1.5221261155334105,-0.33398834997115046
1.2404082899932876,12.566659388808556,564440.1686104448,0.37564232630672145,51.8695774855224,11.750844912110125,0.0051335373274557766,0.006032340098546111,0.0019283227626963205,4439969.7436940605,0.38644320195021464,-0.3390602847889568,1.5229233609766197,1.3333333333333333,0.8109678040222893,2839.3005467283338,Standard,1.5229233609766197,-0.3390602847889568
1.2449874688282032,12.613051356004407,563636.5686840002,0.37454565308638066,51.57923655939224,11.73505351167678,0.005155053587397448,0.0060494829703670394,0.001930751444611915,4404015.813944662,0.3868390922848448,-0.3440756816164594,1.5237154876631394,1.3333333333333333,0.8109677977574551,2834.074075683121,Standard,1.5237154876631394,-0.3440756816164594
1.249583552483065,12.659614587062327,562833.294388167,0.37346699864074734,51.29037158662428,11.719033803528244,0.005176549806362993,0.006066416216641552,0.0019332187128655932,4368179.742623814,0.3872325161394201,-0.3490351861023555,1.5245026650277396,1.3333333333333333,0.8109677912503893,2828.8572269382785,Standard,1.5245026650277396,-0.3490351861023555
1.2541966033648995,12.706349714232084,562030.3526146793,0.372406066439499,51.00297689200536,11.70278938687879,0.005198026140900539,0.006083140515444935,0.0019357243111184587,4332465.254190584,0.3876235564282524,-0.35393943284339,1.5252850584051885,1.3333333333333333,0.8109677844992819,2823.649982762195,Standard,1.5252850584051885,-0.35393943284339
1.258826684111121,12.753257372097513,561227.750052992,0.37136256620106806,50.71704677336782,11.686323825260995,0.005219482748596099,0.006099656560045735,0.0019382679877563416,4296875.9602681,0.3880122940520323,-0.35878904570995473,1.5260628290966451,1.3333333333333333,0.8109677775022077,2818.452325455986,Standard,1.5260628290966451,-0.35878904570995473
1.2634738575903783,12.8003381975851,560425.4931959051,0.37033621372994696,50.43257550349983,11.669640646790906,0.005240919788064516,0.006115965058536845,0.0019408494957821065,4261415.361445986,0.3883988079480787,-0.363584637979784,1.5268361344569712,1.3333333333333333,0.8109677702570721,2813.2642373534336,Standard,1.5268361344569712,-0.363584637979784
1.2681381869034132,12.847592829972685,559623.5883444818,0.3693267307558225,50.14955733177771,11.652743344456601,0.005262337418951563,0.006132066733497276,0.0019434685927024486,4226086.849100178,0.38878317519925076,-0.36832681244914056,1.527605128227151,1.3333333333333333,0.8109677627616608,2808.085700820926,Standard,1.527605128227151,-0.36832681244914056
1.2728197353839117,12.895021910898075,558822.0416131488,0.36833384477980613,49.86798648587509,11.635635376385101,0.005283735801927119,0.006147962321637569,0.0019461250404240325,4190893.70717958,0.38916547097346665,-0.373016161962596,1.5283699601291119,1.3333333333333333,0.8109677550136234,2802.9166982574093,Standard,1.5283699601291119,-0.373016161962596
1.2775185665993694,12.942626084367829,558020.858934813,0.36735728892530806,49.58785717346943,11.618320166114344,0.005305115098681342,0.006163652573456712,0.0019488186051500338,4155839.1139887786,0.38954576868695767,-0.37765326928933973,1.5291307764491648,1.3333333333333333,0.8109677470104292,2797.7572120943173,Standard,1.5291307764491648,-0.37765326928933973
1.2822347443519504,12.990405996765935,557220.0460652008,0.3663968017911847,49.30916358365855,11.600801102871412,0.005326475471924398,0.006179138252911808,0.0019515490572765836,4120926.143967295,0.38992414007566367,-0.38223870744536725,1.5298877202035328,1.3333333333333333,0.8109677387494366,2792.6072247955144,Standard,1.5298877202035328,-0.38223870744536725
1.2869683326793557,13.038362296862624,556419.6085876329,0.36545212731163035,49.03189988854017,11.583081541836407,0.005347817085380489,0.006194420137078811,0.001954316171295933,4086157.769442667,0.3903006551145154,-0.3867730399510947,1.5306409307004287,1.3333333333333333,0.8109677302278565,2787.466718857251,Standard,1.5306409307004287,-0.3867730399510947
1.291719395855694,13.086495635823201,555619.5519176247,0.3645230146194523,48.756060244718036,11.56516480441519,0.005369140103786641,0.006209499015828739,0.001957119725698503,4051536.862381979,0.3906753821986513,-0.3912568208133962,1.53139054418034,1.3333333333333333,0.8109677214427269,2782.3356768080857,Standard,1.53139054418034,-0.3912568208133962
1.2964879983923503,13.134806667216816,554819.8813068615,0.3636092179121534,48.48163879458107,11.547054178509336,0.005390444692891008,0.006224375691507058,0.001959959502877627,4017066.196128851,0.3910483881568325,-0.39569059480118085,1.5321366937682797,1.3333333333333333,0.8109677123909723,2777.214081208841,Standard,1.5321366937682797,-0.39569059480118085
1.3012742050388673,13.183296047025424,554020.6018476826,0.36271049632378843,48.20862966776327,11.528752918782093,0.005411731019450172,0.006239050978614976,0.0019628352890373383,3982748.447124154,0.39141973825826426,-0.4000748977070998,1.5328795094005727,1.3333333333333333,0.8109677030693528,2772.101914652539,Standard,1.5328795094005727,-0.4000748977070998
1.3060780807838182,13.231964433652607,553221.7184769717,0.36182661379938985,47.93702698238861,11.51026424692209,0.005432999251226107,0.006253525703494234,0.001965746874102568,3948586.196612178,0.3917894962853552,-0.40441025648806317,1.5336191180267633,1.3333333333333333,0.8109676934744923,2766.999159764351,Standard,1.5336191180267633,-0.40441025648806317
1.310899690855696,13.280812487932595,552423.2359802881,0.36095733897383464,47.66682484639649,11.491591351907921,0.005454249556984404,0.006267800704018959,0.001968694051630614,3914581.9323350014,0.3921577245678236,-0.4086971894278122,1.534355643656454,1.3333333333333333,0.8109676836028471,2761.9057992015296,Standard,1.534355643656454,-0.4086971894278122
1.3157391007237937,13.329840873139172,551625.1589955641,0.36010244505350547,47.39801735871125,11.472737390269506,0.005475482106491707,0.006281876829289905,0.0019716766187252237,3880738.0502105756,0.3925244840393134,-0.41293620625219774,1.535089207506644,1.3333333333333333,0.8109676734507285,2756.8218156533585,Standard,1.535089207506644,-0.41293620625219774
1.3205963760990955,13.379050254994718,550827.4920169546,0.35926170970178756,47.13059861045961,11.453705486351964,0.005496697070515202,0.006295754939337475,0.0019746943759512536,3847056.8560000425,0.3928898343040146,-0.41712780806869887,1.5358199282131864,1.3333333333333333,0.8109676630142822,2751.7471918410884,Standard,1.5358199282131864,-0.41712780806869887
1.3254715829351702,13.428441301679253,550030.2393982058,0.35843491492649593,46.86456268601332,11.434498732583577,0.005517894620824936,0.006309435904835248,0.0019777471272492816,3813540.5669653644,0.39325383361915556,-0.4212724880840142,1.5365479216234235,1.3333333333333333,0.8109676522895349,2746.6819105178834,Standard,1.5365479216234235,-0.4212724880840142
1.330364787429064,13.47801468383948,549233.4053565367,0.35762184697406735,46.599903664223916,11.415120189713285,0.005539074930182277,0.006322920606785841,0.0019808346798620667,3780191.313482465,0.3936165389263806,-0.42537073147650517,1.537273300873494,1.3333333333333333,0.8109676412723188,2741.625954468767,Standard,1.537273300873494,-0.42537073147650517
1.335276056022202,13.527771074597922,548436.9939758263,0.35682229622250666,46.336615619387885,11.395572887087638,0.00556023817234817,0.006336209936256053,0.001983956844248671,3747011.140679983,0.3939780059347413,-0.4294230153418539,1.5379961766648194,1.3333333333333333,0.8109676299583213,2736.579306510558,Standard,1.5379961766648194,-0.4294230153418539
1.3402054554012883,13.577711149562044,547641.0092101105,0.35603605708054015,46.074692622335064,11.375859822894304,0.005581384522076107,0.00634930479408097,0.0019871134340113572,3714002.0100300275,0.39433828918754443,-0.43342980894954053,1.5387166574528237,1.3333333333333333,0.8109676183430468,2731.5419494918106,Standard,1.5387166574528237,-0.43342980894954053
1.345153052499212,13.62783558683342,546845.4548864574,0.3552629278864142,45.81412874128348,11.355983964431447,0.005602514155118518,0.006362206090602608,0.0019903042658146568,3681165.8009499856,0.39469744197663204,-0.43739157428080944,1.5394348490017364,1.3333333333333333,0.8109676064218855,2726.5138662927693,Standard,1.5394348490017364,-0.43739157428080944
