R,R/Rg,Tc,rho,P,cs,H,visc,Sigma,Q,grad_T,grad_Sigma,grad_P,gamma,f_thermal,v_disk
0.4141758160486474,41959160.23234031,1518.046191339734,0.005727217268276005,3.4570907847401424e-05,0.0776932990030618,0.02070879080243237,8.04467137902617e-06,0.00029729549891142616,312.07740384264315,1.0,0.5,2.5,1.0,0.0,1.5490025378341756
0.4143276764333212,41974544.84430116,1517.489793368558,0.005724068826471966,3.4539239022325e-05,0.07767905952999572,0.02071638382166606,8.046146060647191e-06,0.00029724101118463716,311.90584451490525,1.0,0.5,2.5,1.0,0.0,1.548718639734857
0.4144795924986398,41989935.0971348,1516.933599329715,0.005720922115471094,3.450759920760854e-05,0.07766482266671189,0.02072397962493199,8.047621012594467e-06,0.00029718653344425015,311.73437949903536,1.0,0.5,2.5,1.0,0.0,1.548434793667816
0.41463156426501874,42005330.9929095,1516.3776091484601,0.00571777713432191,3.447598837667701e-05,0.077650588412732,0.020731578213250938,8.04909623491755e-06,0.00029713206568843486,311.5630087431871,1.0,0.5,2.5,1.0,0.0,1.548150999623517
0.41478359175288104,42020732.53369426,1515.8218227500754,0.005714633882073457,3.4444406502979706e-05,0.07763635676757784,0.020739179587644055,8.050571727666008e-06,0.00029707760791536136,311.39173219554283,1.0,0.5,2.5,1.0,0.0,1.547867257592425
0.4149356749826576,42036139.721558884,1515.2662400598686,0.005711492357775301,3.441285355999019e-05,0.07762212773077123,0.020746783749132882,8.052047490889409e-06,0.0002970231601232,311.2205498043129,1.0,0.5,2.5,1.0,0.0,1.5475835675650074
0.41508781397478656,42051552.55857392,1514.710861003177,0.0057083525604775314,3.4381329521206405e-05,0.07760790130183416,0.020754390698739328,8.053523524637333e-06,0.0002969687223101216,311.04946151773646,1.0,0.5,2.5,1.0,0.0,1.5472999295317327
0.41524000874971334,42066971.04681063,1514.1556855053634,0.0057052144892307585,3.4349834360150516e-05,0.07759367748028863,0.020762000437485665,8.05499982895937e-06,0.0002969142944742971,310.878467284081,1.0,0.5,2.5,1.0,0.0,1.5470163434830715
0.4153922593278913,42082395.18834111,1513.6007134918198,0.005702078143086111,3.431836805036895e-05,0.0775794562656568,0.020769612966394565,8.056476403905127e-06,0.0002968598766138979,310.7075670516427,1.0,0.5,2.5,1.0,0.0,1.5467328094094965
0.41554456572978105,42097824.985238165,1513.0459448879637,0.0056989435210952465,3.428693056543237e-05,0.07756523765746082,0.020777228286489053,8.057953249524205e-06,0.00029680546872709574,310.53676076874575,1.0,0.5,2.5,1.0,0.0,1.5464493273014817
0.4156969279758506,42113260.43957537,1512.491379619243,0.0056958106223103395,3.425552187893571e-05,0.07755102165522305,0.020784846398792533,8.059430365866224e-06,0.0002967510708120627,310.36604838374325,1.0,0.5,2.5,1.0,0.0,1.546165897149503
0.4158493460865757,42128701.55342706,1511.9370176111283,0.005692679445784087,3.422414196449799e-05,0.07753680825846584,0.02079246730432879,8.060907752980806e-06,0.0002966966828669712,310.19542984501606,1.0,0.5,2.5,1.0,0.0,1.545882518944038
0.4160018200824395,42144148.328868344,1511.3828587891219,0.005689549990569705,3.419279079576245e-05,0.0775225974667117,0.020800091004121977,8.062385410917597e-06,0.00029664230488999385,310.0249051009741,1.0,0.5,2.5,1.0,0.0,1.545599192675566
0.41615434998393275,42159600.76797509,1510.8289030787498,0.00568642225572093,3.4161468346396455e-05,0.07750838927948313,0.02080771749919664,8.063863339726233e-06,0.0002965879368793038,309.85447410005486,1.0,0.5,2.5,1.0,0.0,1.5453159183345675
0.41630693581155354,42175058.87282391,1510.2751504055684,0.0056832962402920215,3.4130174590091536e-05,0.07749418369630282,0.020815346790577678,8.06534153945637e-06,0.0002965335788330745,309.684136790725,1.0,0.5,2.5,1.0,0.0,1.5450326959115264
0.4164595775858075,42190522.645492174,1509.7216006951596,0.005680171943337759,3.40989095005633e-05,0.0774799807166935,0.020822978879290376,8.066820010157672e-06,0.00029647923074947963,309.51389312147916,1.0,0.5,2.5,1.0,0.0,1.5447495253969266
0.41661227532720796,42205992.08805805,1509.1682538731327,0.005677049363913438,3.406767305155139e-05,0.07746578034017798,0.020830613766360397,8.068298751879812e-06,0.0002964248926266932,309.34374304083997,1.0,0.5,2.5,1.0,0.0,1.544466406781255
0.41676502905627555,42221467.20260043,1508.615109865125,0.005673928501074873,3.403646521681957e-05,0.0774515825662792,0.020838251452813778,8.069777764672468e-06,0.0002963705644628897,309.173686497359,1.0,0.5,2.5,1.0,0.0,1.5441833400549987
