R,R/Rg,Tc,rho,P,cs,H,visc,Sigma,Q,grad_T,grad_Sigma,grad_P,zone
9.870628713769017,10.0,357328.9218876221,6.091812970890726e-06,7.803222974728596,1131.7844633211512,3.509793712558883,397.2329993336406,2.1381003638733802e-05,5433204482.855913,0.37499837491373555,0.19466340933329718,1.499996794557411,Standard
9.962006416341813,10.092575361937511,356096.27046736865,5.986671951034919e-06,7.696105779516174,1133.8165282585182,3.565033777229599,404.20942204228163,2.1342684491906376e-05,5377880501.801452,0.3749985315439517,0.1778287737587334,1.499997265853608,Standard
10.054230051303485,10.186007743638815,354867.8702100811,5.886997466189774e-06,7.5904589484184655,1135.4998820933758,3.6200199194713534,411.0532191735393,2.1311044972366325e-05,5319817758.078929,0.3749985434868677,0.14474147228810352,1.4999970109558944,Standard
10.147307449903728,10.280305078995381,353643.70842177735,5.7924515877799495e-06,7.486262464333008,1136.8451627835007,3.6747532828270617,417.76254940047346,2.1285827251045484e-05,5259230319.367198,0.37499868277438964,0.11279046827081629,1.4999972803577748,Standard
10.241246515890332,10.375475375346983,352423.7676905808,5.70272297015958e-06,7.3834961808494635,1137.8627753941378,3.7292350704217605,424.33577673272566,2.126679136145151e-05,5196325210.567182,0.37499896889505635,0.0819186535528047,1.4999981507691018,Standard
10.336055226180315,10.471526714161634,351208.0352923493,5.61752529486284e-06,7.282140619317952,1138.562857821058,3.783466417612307,430.77143369066687,2.1253715172409762e-05,5131301797.602345,0.3749989472244124,0.05207103337090757,1.4999978025517748,Standard
10.431741631537296,10.568467251721822,349996.49687744415,5.536594321942286e-06,7.182176426804363,1138.9553084032477,3.837448462704,437.06822973206044,2.124639218321857e-05,5064352074.2934475,0.37499906792027105,0.02319909291480826,1.4999980353178444,Standard
10.52831385725511,10.66630521981711,348789.1368950614,5.459685786993113e-06,7.083584414119126,1139.0498003966084,3.891182379238318,443.22505123782054,2.124462994299729e-05,4995660783.645225,0.3749992150978869,-0.004744318034624939,1.4999983845862062,Standard
10.625780103847823,10.765048926443164,347585.94184622925,5.386574052908718e-06,6.9863458189640815,1138.8557586640666,3.944669280445022,449.24093260600534,2.124824999131882e-05,4925405066.715106,0.3749993460779706,-0.03180299354289673,1.4999986787864827,Standard
10.72414864774604,10.86470675650722,346386.8965614292,5.317049920381835e-06,6.8904419977538565,1138.3823974527083,3.9979103304918593,455.11507468262727,2.1257085619799316e-05,4853754949.051798,0.3749994394971736,-0.05801809907495681,1.4999988316799318,Standard
10.823427841999719,10.965287172540078,345191.98776947084,5.250919702146295e-06,6.795854710254294,1137.6386916343756,4.05090662862305,460.8468116919746,2.1270982206011353e-05,4780872974.558987,0.37499953461531277,-0.08342807980807265,1.4999989995878877,Standard
10.923626116987483,11.066798715414743,344001.2001539103,5.188003324158221e-06,6.702565801159759,1136.6334174005233,4.103659334570604,466.4356333300543,2.1289795034201165e-05,4706914759.059027,0.3749997848001385,-0.10806882471462131,1.4999997953271986,Standard
11.024751981132502,11.169250005071655,342814.519566063,5.128133648294623e-06,6.6105574529827535,1135.375123575125,4.156169550989255,471.8811517553597,2.1313389778513194e-05,4632028672.506231,0.37499974105355705,-0.1319761836654152,1.4999994222889654,Standard
11.12681402162497,11.272649741250666,341631.9336320956,5.071155328282785e-06,6.519812224461702,1133.8721475393809,4.208438361814258,477.1831043097447,2.134164138562059e-05,4556356111.16874,0.3749998376918029,-0.15517997319562937,1.4999996171912926,Standard
11.229820905151303,11.377006704229775,340453.4255564369,5.016923200475717e-06,6.4303125722676056,1132.1326507372166,4.260466948013698,482.3413739233047,2.1374432270596653e-05,4480032003.102576,0.37500006245863915,-0.17771147357655082,1.5000003304925258,Standard
11.333781378630084,11.482329755570731,339278.98313623463,4.9653025367483405e-06,6.342041539283796,1130.1645574900574,4.312256344462146,487.3559283322754,2.141165420371549e-05,4403184160.913735,0.374999972504952,-0.19960048340874437,1.49999979030963,Standard
11.438704269954815,11.588627838871513,338108.5924593996,4.916167314590776e-06,6.254982267263996,1127.9756224731345,4.363807674313447,492.22686777867517,2.1453205400265856e-05,4325934196.880445,0.37500009474138096,-0.2208716525087766,1.5000001038596338,Standard
11.544598488743542,11.695909980525784,336942.2381147594,4.8693997521778094e-06,6.169118015867424,1125.5734088881056,4.415122053406396,496.95439803096895,2.1498991010081556e-05,4248397365.9483433,0.37500022983533654,-0.24155180083283767,1.5000004733973356,Standard
11.651473027095411,11.804185290489357,335779.9075332457,4.82489001401953e-06,6.0844324799966145,1122.9652805552641,4.466200542115667,501.5388144792992,2.1548923131668347e-05,4170682599.474028,0.37500027390444757,-0.26166507270249895,1.5000004830102398,Standard
11.759336960354265,11.913462963053808,334621.58605127846,4.782535112169615e-06,6.0009094219934145,1120.1584314822292,4.517044244654857,505.9805196028414,2.1602919428088996e-05,4092892968.6296625,0.3750004338423878,-0.2812337118874666,1.5000009599264104,Standard
11.868199447879263,12.023752277627198,333467.2599089916,4.742238708943084e-06,5.918532889443622,1117.159870675168,4.567654234162244,510.2800013525575,2.166090347943153e-05,4015125642.2616944,0.3750004668721658,-0.30028000775013197,1.5000009327046655,Standard
11.978069733822663,12.13506259952203,332316.916038063,4.703910559710676e-06,5.837287194035572,1113.976432236107,4.618031576548288,514.4378339596947,2.1722804198692946e-05,3937472137.227179,0.3750005576754347,-0.31882394792302193,1.500001139765459,Standard
12.088957147914801,12.24740338075054,331170.53963812883,4.667465878577475e-06,5.757156737705237,1110.6147851166322,4.668177355302084,518.4546790345153,2.1788555277978836e-05,3860018561.16835,0.37500068329802616,-0.3368850295599941,1.5000014890065358,Standard
