R,R/Rg,Tc,rho,P,cs,H,visc,Sigma,Q,grad_T,grad_Sigma,grad_P,zone,grad_P_raw,grad_Sigma_raw
3681.7912307079323,3730.0473328229073,21897.596002811777,0.00031888164509417927,0.0002183348749968071,0.8274595925195171,18.48571159526327,1.5296179384049855,0.011789508248468222,0.9999999999999978,0.5963889021571482,0.8300326894657383,2.6542435020290895,Self-Reg,2.9860845594349015,1.4930422797174507
3695.383191205332,3743.8174389544847,21849.50426261608,0.0003153759426873815,0.00021594561986061707,0.8274807871161857,18.58864686733646,1.5381748141208391,0.01172482405813819,0.9999999999999972,0.5969360263084976,0.8409519951278064,2.659729389802986,Self-Reg,2.986111241417057,1.4930556207085286
3709.0253287439014,3757.638379782235,21801.47427770257,0.0003119087810669668,0.00021358248954659996,0.8275019416164259,18.692154403048782,1.5467794061516886,0.011660494190740995,0.9999999999999976,0.5974809288237926,0.8518461444620007,2.6652026493009533,Self-Reg,2.986137870195848,1.493068935097924
3722.7178285607497,3771.5103429711126,21753.506283074672,0.00030847973652548845,0.0002112451986693534,0.8275230560981645,18.796237380592867,1.5554319800334766,0.011596516709671682,0.9999999999999973,0.5980236193702807,0.8627132522236297,2.6706623364793387,Self-Reg,2.986164445885184,1.493082222942592
3736.460876576815,3785.4335168788643,21705.60051089992,0.00030508839001363127,0.0002089334649574935,0.8275441306391695,18.9008989958002,1.564132802777823,0.011532889688877918,0.9999999999999978,0.598564107581604,0.8735514331679989,2.676107507294487,Self-Reg,2.9861909685987,1.49309548429935
3750.254659399408,3799.4080905586047,21657.75719052683,0.00030173432708899685,0.00020664700921971837,0.8275651653170496,19.006142462239094,1.5728821428802287,0.011469611212802678,0.9999999999999973,0.5991024030576894,0.8843588020504236,2.681537217702747,Self-Reg,2.9862174384497595,1.4931087192248798
3764.099364324718,3813.4342537613575,21609.976548501876,0.00029841713786546214,0.0002043855553112483,0.8275861602092551,19.111971011312896,1.5816802703283033,0.011406679376327382,0.9999999999999977,0.5996385153646381,0.8951334736262089,2.686950523660464,Self-Reg,2.9862438555514528,1.4931219277757264
3777.9951793403757,3827.5121969386487,21562.258808586255,0.00029513641696308574,0.0002021488301006233,0.8276071153930774,19.21838789235904,1.5905274566100511,0.011344092284715224,0.9999999999999977,0.600172454034626,0.9058735626506637,2.692346481123984,Self-Reg,2.986270220016598,1.493135110008299
3791.9422931279996,3841.642111245088,21514.60419177273,0.0002918917634585683,0.00019993656343686648,0.8276280309456506,19.32539637274853,1.5994239747222083,0.011281848053554805,0.9999999999999977,0.6007042285658041,0.9165771838790968,2.6977241460496537,Self-Reg,2.986296531957743,1.4931482659788715
3805.940895065755,3855.824188540963,21467.012916302403,0.00028868278083625835,0.00019774848811700317,0.8276489069439509,19.432999737985934,1.6083700991786143,0.011219944808704146,0.9999999999999977,0.6012338484222085,0.9272424520668141,2.7030825743938176,Self-Reg,2.986322791487166,1.493161395743583
3819.9911752309417,3870.0586213948573,21419.485197681413,0.0002855090769396923,0.00019558433985393208,0.8276697434647972,19.541201291810104,1.6173661060186428,0.011158380686234884,0.9999999999999973,0.6017613230336738,0.9378674819691301,2.708420822112826,Self-Reg,2.9863489987168754,1.4931744993584377
3834.0933244025478,3884.3456030862408,21372.021248697703,0.0002823702639236767,0.00019344385724465125,0.8276905405848513,19.65000435629514,1.6264122728156605,0.01109715383237694,0.9999999999999974,0.6022866617957496,0.9484503883413504,2.713737945163022,Self-Reg,2.986375153758611,1.4931875768793055
3848.2475340638603,3898.6853276081124,21324.62127943764,0.00027926595820688634,0.00019132678173882297,0.827711298380619,19.75941227195223,1.6355088786855514,0.011036262403463329,0.9999999999999974,0.6028098740696244,0.958989285938784,2.719032999500754,Self-Reg,2.986401256723845,1.4932006283619226
3862.4539964050596,3913.0779896696304,21277.285497302626,0.0002761957804249906,0.00018923285760768534,0.8277320169284492,19.869428397831904,1.6446562042952808,0.010975704565875334,0.9999999999999978,0.6033309691820536,0.9694822895167393,2.724305041082367,Self-Reg,2.986427307723783,1.4932136538618914
3876.7129043258246,3927.52378469875,21230.014107025694,0.00027315935538429234,0.00018716183191330032,0.8277526963045357,19.980056111626855,1.6538545318715046,0.010915478495987995,0.9999999999999978,0.6038499564252928,0.9799275138305223,2.7295531258642067,Self-Reg,2.986453306869363,1.4932266534346814
3891.024451437969,3942.0229088448955,21182.80731068801,0.0002701563120158753,0.00018511345447813575,0.8277733365849164,20.091298809775445,1.6631041452092379,0.010855582380115787,0.9999999999999978,0.6043668450570328,0.990323073635448,2.7347763098026214,Self-Reg,2.9864792542712593,1.4932396271356296
3905.3888320680435,3956.575558981596,21135.66530773542,0.0002671862833302607,0.00018308747785498157,0.8277939378454736,20.203159907565553,1.672405329680548,0.010796014414458781,0.9999999999999972,0.6048816443003427,1.0006670836868214,2.739973648853957,Self-Reg,2.98650515003988,1.49325257501994
